run,horizon_minutes,session_id,loss,baseline_loss,loss_difference
liquidity_shock-1729,60,2025-02-19,0.9703862127039939,1.0465245663842486,-0.07613835368025468
liquidity_shock-1729,60,2025-02-20,0.9723655439332498,1.0913656224450854,-0.1190000785118356
liquidity_shock-1729,60,2025-02-21,0.9609332211229636,1.0993005327338368,-0.1383673116108731
liquidity_shock-1729,60,2025-02-24,1.1159474895867803,1.1296559710530063,-0.01370848146622617
liquidity_shock-1729,60,2025-02-25,0.998010501752711,1.0531987094125848,-0.05518820765987397
liquidity_shock-1729,60,2025-02-26,1.060856469862066,1.0783876431146742,-0.017531173252608265
liquidity_shock-1729,60,2025-02-27,1.0789936070362967,1.200823292500927,-0.1218296854646302
liquidity_shock-1729,60,2025-02-28,0.939093888294351,1.071836935661758,-0.13274304736740727
liquidity_shock-1729,120,2025-02-19,0.9710745714453538,0.9780121253579835,-0.006937553912629653
liquidity_shock-1729,120,2025-02-20,0.9237603171628709,0.8406800507102324,0.08308026645263854
liquidity_shock-1729,120,2025-02-21,1.094111872198741,1.1742926113332552,-0.08018073913451443
liquidity_shock-1729,120,2025-02-24,1.1983234666810243,1.3086593647263354,-0.11033589804531127
liquidity_shock-1729,120,2025-02-25,1.124917794365455,0.960837912706509,0.16407988165894585
liquidity_shock-1729,120,2025-02-26,1.0817640872691532,1.163518562466747,-0.0817544751975936
liquidity_shock-1729,120,2025-02-27,1.0069695218297487,1.3272421412046813,-0.3202726193749325
liquidity_shock-1729,120,2025-02-28,0.9773125519053144,1.135335540310952,-0.15802298840563747
liquidity_shock-1729,240,2025-02-19,0.7939682106664802,0.707133422534685,0.08683478813179518
liquidity_shock-1729,240,2025-02-20,0.9616641589384061,0.707133422534685,0.25453073640372115
liquidity_shock-1729,240,2025-02-21,1.3440531294625668,1.5009358206450771,-0.15688269118251022
liquidity_shock-1729,240,2025-02-24,1.5948326224565206,1.6243669333646977,-0.029534310908177135
liquidity_shock-1729,240,2025-02-25,1.1441649401106555,1.2251955468895916,-0.08103060677893599
liquidity_shock-1729,240,2025-02-26,0.9431349107268352,0.9372864363958935,0.0058484743309416
liquidity_shock-1729,240,2025-02-27,1.015443246456751,1.1631895329735316,-0.1477462865167804
liquidity_shock-1729,240,2025-02-28,1.2354623524311301,1.2434488019969097,-0.007986449565779671
