run,horizon_minutes,session_id,loss,baseline_loss,loss_difference
null-2718,60,2025-02-19,1.0597430951926352,1.044270081308175,0.015473013884460294
null-2718,60,2025-02-20,1.1029283356788917,1.0950400456037654,0.007888290075126238
null-2718,60,2025-02-21,1.1154619787540279,1.1202095450598366,-0.004747566305808913
null-2718,60,2025-02-24,1.0994353707513398,1.1078058525561745,-0.008370481804834492
null-2718,60,2025-02-25,1.0471337226521131,1.1162492364351881,-0.06911551378307505
null-2718,60,2025-02-26,1.0305325302275583,1.0800556513357409,-0.04952312110818263
null-2718,60,2025-02-27,1.091040718088508,1.0987300410259353,-0.007689322937427455
null-2718,60,2025-02-28,1.16429234020215,1.120301346306105,0.04399099389604501
null-2718,120,2025-02-19,1.0620574237578415,1.0301373111089032,0.03192011264893832
null-2718,120,2025-02-20,1.0401994363452778,1.0751681856463096,-0.03496874930103196
null-2718,120,2025-02-21,1.0999962000723436,1.0932825755826268,0.006713624489716842
null-2718,120,2025-02-24,1.0985589912857747,1.1108356800401828,-0.012276688754408106
null-2718,120,2025-02-25,1.1336159028745283,1.1297919981946414,0.003823904679886845
null-2718,120,2025-02-26,1.0314791751759147,1.0960890029764316,-0.06460982780051706
null-2718,120,2025-02-27,1.1835496666142402,1.173368574163157,0.010181092451083165
null-2718,120,2025-02-28,1.274467071135666,1.271288319940624,0.003178751195041942
null-2718,240,2025-02-19,0.8498412607845884,0.8839791319501202,-0.03413787116553177
null-2718,240,2025-02-20,1.121146153930274,1.0911922381137122,0.02995391581656176
null-2718,240,2025-02-21,1.1520128443789799,1.2135867830401175,-0.061573938661137695
null-2718,240,2025-02-24,1.2298854205155563,1.1480867491579687,0.08179867135758755
null-2718,240,2025-02-25,1.225172119026124,1.2306075722325582,-0.005435453206434244
null-2718,240,2025-02-26,0.9788095390569125,1.0286558400858667,-0.049846301028954064
null-2718,240,2025-02-27,1.2075758047193972,1.2621611559714978,-0.05458535125210076
null-2718,240,2025-02-28,1.2283283516163328,1.2851092168725449,-0.05678086525621199
