decision_time,session_id,log_loss,brier,endpoint_abs_error_ticks
2025-02-19 14:05:00+00:00,2025-02-19,0.9498913143097782,0.5690870297181589,13.979780243920793
2025-02-19 14:10:00+00:00,2025-02-19,0.9623061816437205,0.5770328921499976,11.285889306218214
2025-02-19 14:15:00+00:00,2025-02-19,0.9431344549334133,0.5623780040705451,7.202189430716398
2025-02-19 14:20:00+00:00,2025-02-19,1.0534705178479522,0.6435415596012303,0.21400204192951078
2025-02-19 14:25:00+00:00,2025-02-19,1.0492459768217248,0.6401751852098745,0.7975534569672442
2025-02-19 14:30:00+00:00,2025-02-19,1.0129331905992098,0.613865375406758,4.422531733861517
2025-02-19 14:35:00+00:00,2025-02-19,1.0705105846750853,0.6542105118248318,5.474745793580124
2025-02-19 14:40:00+00:00,2025-02-19,1.3135663572726202,0.802613767731415,10.952516151159422
2025-02-19 14:45:00+00:00,2025-02-19,1.3006912224483165,0.7943139663010235,12.586644194769521
2025-02-19 14:50:00+00:00,2025-02-19,1.2790399463081936,0.7825925183257597,7.144052151973692
2025-02-19 14:55:00+00:00,2025-02-19,1.0410740739333373,0.6331402943823248,4.641053437069605
2025-02-19 15:00:00+00:00,2025-02-19,1.0856205266576555,0.6642130326093445,3.5422726571678345
2025-02-19 15:05:00+00:00,2025-02-19,1.3248538156138967,0.8089239061114908,6.476898773112966
2025-02-19 15:10:00+00:00,2025-02-19,1.0362234163904014,0.6317501616917791,1.5030467926030964
2025-02-19 15:15:00+00:00,2025-02-19,1.0429256885479175,0.6364727239385871,0.5617803667700543
2025-02-19 15:20:00+00:00,2025-02-19,1.3155309173148548,0.8043322536963367,4.940947377123418
2025-02-19 15:25:00+00:00,2025-02-19,1.0677915549537287,0.6522064792355027,4.874008352823656
2025-02-19 15:30:00+00:00,2025-02-19,1.0696120756945524,0.6547898670488091,4.0169462932631035
2025-02-19 15:35:00+00:00,2025-02-19,1.2608841271978029,0.7714179960692574,6.772723832644307
2025-02-19 15:40:00+00:00,2025-02-19,1.0625872412450623,0.6493271201955845,1.3558176538209779
2025-02-19 15:45:00+00:00,2025-02-19,1.0452204086484067,0.635572454507771,2.9154299918855395
2025-02-19 15:50:00+00:00,2025-02-19,1.0510227008155673,0.6384231350821802,2.9601862412742945
2025-02-19 15:55:00+00:00,2025-02-19,1.0543521341292446,0.6407926464225016,0.4696413587399044
2025-02-19 16:00:00+00:00,2025-02-19,1.0736898346426318,0.6544865797111045,3.1597114661855468
2025-02-19 16:05:00+00:00,2025-02-19,1.0896912590388832,0.6650867448351764,1.620708414376694
2025-02-19 16:10:00+00:00,2025-02-19,1.0370097792878383,0.6303864934351869,0.8121755543491675
2025-02-19 16:15:00+00:00,2025-02-19,1.0412838231432802,0.6347198607295592,3.1449805117612857
2025-02-19 16:20:00+00:00,2025-02-19,0.9670835701111374,0.5804208032264451,8.264816569763417
2025-02-19 16:25:00+00:00,2025-02-19,0.9705827474249565,0.5825758279107425,10.795293544803132
2025-02-19 16:30:00+00:00,2025-02-19,0.9607608035227282,0.57737332650814,11.69786762461352
2025-02-19 16:35:00+00:00,2025-02-19,0.9786886170428484,0.5895015155912947,11.038797242461937
2025-02-19 16:40:00+00:00,2025-02-19,0.9750987691453366,0.5887827441460323,17.343699909781545
2025-02-19 16:45:00+00:00,2025-02-19,0.9694684236794784,0.583371578849649,24.534559447667057
2025-02-19 16:50:00+00:00,2025-02-19,0.9582651011240392,0.5747111741567598,16.47496373914279
2025-02-19 16:55:00+00:00,2025-02-19,0.9560405004011794,0.5717172935693675,17.17520766276999
2025-02-19 17:00:00+00:00,2025-02-19,0.9405950728947067,0.5600904060482716,19.03564836495562
2025-02-19 17:05:00+00:00,2025-02-19,0.9737726644559306,0.5854237715724425,27.00900064372394
2025-02-19 17:10:00+00:00,2025-02-19,0.9373773287545306,0.5582967911614283,26.92240640704339
2025-02-19 17:15:00+00:00,2025-02-19,0.967789753115823,0.5805104981272493,24.262560132898873
2025-02-19 17:20:00+00:00,2025-02-19,0.9740996955100065,0.5852649198840635,25.780265398956
2025-02-19 17:25:00+00:00,2025-02-19,0.9596922615800756,0.5744319238564783,23.788982004022287
2025-02-19 17:30:00+00:00,2025-02-19,0.9707812323749253,0.5821704205560552,23.152621797798663
2025-02-19 17:35:00+00:00,2025-02-19,0.9954716910011598,0.6013891771074044,25.016087970255086
2025-02-19 17:40:00+00:00,2025-02-19,0.9832278681943838,0.5925394545577425,18.69746386227127
2025-02-19 17:45:00+00:00,2025-02-19,0.9876893364387757,0.5967184820862137,17.88031812264415
2025-02-19 17:50:00+00:00,2025-02-19,0.9884349487706277,0.5956172887222707,15.00307546943173
2025-02-19 17:55:00+00:00,2025-02-19,0.9629519692058632,0.5778169896369494,13.75786262588878
2025-02-19 18:00:00+00:00,2025-02-19,0.9560081903977701,0.5751239011973655,18.67428176644678
2025-02-19 18:05:00+00:00,2025-02-19,0.9831724669732322,0.5933853867170816,16.476145024703886
2025-02-19 18:10:00+00:00,2025-02-19,0.9834789914658492,0.5937891960333537,16.45308301699933
2025-02-19 18:15:00+00:00,2025-02-19,0.9821684425402472,0.5928533237498109,20.38121420042169
2025-02-19 18:20:00+00:00,2025-02-19,0.9627504823482418,0.578322523341644,16.643248433147118
2025-02-19 18:25:00+00:00,2025-02-19,0.9889873237487135,0.5965235665543144,11.633427771514402
2025-02-19 18:30:00+00:00,2025-02-19,0.9834876488105222,0.5932320721919926,15.193157612695602
2025-02-19 18:35:00+00:00,2025-02-19,0.9643415032849707,0.5796094049231744,16.244666715812876
