seed,horizon_minutes,model,session_id,log_loss,brier,endpoint_crps_ticks,long_mae_crps_ticks,short_mae_crps_ticks,marginal_crps_ticks,long_pinball80_ticks,short_pinball80_ticks,interval80_score_ticks
1729,60,supervised_local,2025-02-20,1.0332444487794048,0.6241204115745476,10.136197935820855,7.757872474461146,3.5890960088124038,7.161055473031469,4.504816986001272,2.64037858112334,62.76712118113561
1729,60,supervised_local,2025-02-21,0.9721140026077904,0.5739869171424653,4.53569219870104,2.9136739520257375,2.7400370186735246,3.396467723133434,2.207439992258819,1.7866867102675492,35.723860947951685
1729,60,supervised_local,2025-02-24,0.9151894075414906,0.5404918305918598,7.212049549706458,4.7643217954854755,5.372542621152556,5.78297132211483,3.2946985916203912,3.695420728035377,48.26598366031708
1729,60,supervised_local,2025-02-25,1.0235992191933254,0.6100443587393848,6.921990017598599,4.409654354261121,3.036503506572984,4.789382626144235,2.970181308011721,2.189595859808923,49.15135539298616
1729,60,supervised_local,2025-02-26,0.8311522848216325,0.4851980304936299,7.395420355575802,4.907663025296185,4.762017623841498,5.688367001571161,3.2242999570086672,2.943710731607212,45.42184070100629
1729,60,supervised_local,2025-02-27,1.0915825811282058,0.663997789307863,6.683935796676632,3.852673751688153,4.957672439641832,5.164760662668872,2.7975796591347595,2.9137091835695035,46.80445896348115
1729,60,supervised_local,2025-02-28,0.8559742692337403,0.49665632898248496,8.365623167427167,4.81883323596899,5.209284721661243,6.1312470416858,3.3370611186149737,3.360032660151495,61.61772297506096
1729,60,supervised_uniform,2025-02-19,0.8898049486343695,0.5188537981646444,7.724270029949425,5.497474329098914,3.875715863572101,5.699153407540146,3.131262095136854,2.9438583692482125,53.39782243893651
1729,60,supervised_uniform,2025-02-20,1.0332444487794032,0.6241204115745469,10.130453431597727,7.816109634040637,3.519616198273871,7.155393087970746,4.5486752722147195,2.5881675640420974,62.555778412757576
1729,60,supervised_uniform,2025-02-21,0.972114002607791,0.5739869171424664,4.522901288261626,2.8422080208710434,2.6996559095830808,3.3549217395719166,2.065775831050956,1.7229110980326294,35.45474248640847
1729,60,supervised_uniform,2025-02-24,0.9151894075414904,0.5404918305918592,7.228318897248171,4.753194203812505,5.445980961235734,5.809164687432137,3.2178318427301864,3.775621378039739,48.810509219922515
1729,60,supervised_uniform,2025-02-25,1.023599219193326,0.6100443587393852,6.903939466659586,4.3846382134769675,3.0056369449853126,4.764738208373955,2.9305580606696484,2.17507892832589,48.75982692872822
1729,60,supervised_uniform,2025-02-26,0.8311522848216311,0.48519803049362964,7.4275184757615635,4.946212744952872,4.876883052814282,5.750204757842906,3.272404587093158,3.0141827096699734,45.83185191156471
1729,60,supervised_uniform,2025-02-27,1.091582581128206,0.6639977893078638,6.697501011089629,3.9342987160768845,4.917710706383127,5.183170144516547,2.893060162334235,2.8708276581016032,47.906431482698814
1729,60,supervised_uniform,2025-02-28,0.8559742692337431,0.4966563289824856,8.384587677608467,4.942101037260771,5.201950010273818,6.176212908381019,3.4751233860423323,3.30793833817758,61.634882755505195
2718,60,cal_path_mixture,2025-02-19,1.0801722328799306,0.6600257273532832,9.353494068820437,4.026710257703807,6.109993226313368,6.496732517612538,2.8774678783868515,3.8494440584757945,59.94354006961846
2718,60,cal_path_mixture,2025-02-20,1.0764644460565038,0.6458599533485816,6.5784269286676285,3.9027190326301238,3.694463891652328,4.725203284316693,2.1154224765726455,2.26242548551424,41.78808572783446
2718,60,cal_path_mixture,2025-02-21,0.7000622013842142,0.3804416648337121,9.046808030314596,3.241670838872673,7.257894184046047,6.515457684411105,2.3851398645628907,5.0881864817123095,68.65419226906018
2718,60,cal_path_mixture,2025-02-24,1.13973881405649,0.6846795213940221,4.704907113039001,2.910558769098516,2.6845398844235535,3.4333352555203565,1.6264771487380867,2.258958732118117,34.40852190811907
2718,60,cal_path_mixture,2025-02-25,0.8658700397401875,0.5034240016264053,9.223341768694029,5.936699688347489,4.886885643527724,6.68230903352308,3.9113766340961678,3.2711217986067407,64.50987092660577
2718,60,cal_path_mixture,2025-02-26,1.0590779976697309,0.641865738884905,6.982719314532492,4.979429080954584,3.7439482289729162,5.235365541486663,3.121454852166006,2.3076006656521284,45.785934040538514
2718,60,cal_path_mixture,2025-02-27,0.9093407880373354,0.5430947804981688,10.691170143693341,6.716224598982426,7.750461699054465,8.38595214724341,3.8724817762535375,5.895046033869076,70.05758349272892
2718,60,cal_path_mixture,2025-02-28,0.9689785710442709,0.5781939830739442,9.327494307033044,6.251878696507486,4.248904340195256,6.609425781245261,3.6884208929393005,2.674883515130171,61.07671509416871
2718,60,frozen_mixture,2025-02-19,1.0801722328799306,0.6600257273532832,9.353494068820439,4.026710257703807,6.109993226313368,6.496732517612538,2.8774678783868515,3.8494440584757945,59.94354006961846
2718,60,frozen_mixture,2025-02-20,1.0764644460565038,0.6458599533485816,6.5784269286676285,3.9027190326301238,3.694463891652327,4.725203284316693,2.1154224765726455,2.26242548551424,41.78808572783446
2718,60,frozen_mixture,2025-02-21,0.7000622013842142,0.3804416648337121,9.046808030314596,3.241670838872673,7.257894184046047,6.515457684411105,2.3851398645628907,5.0881864817123095,68.65419226906018
2718,60,frozen_mixture,2025-02-24,1.13973881405649,0.6846795213940221,4.704907113039001,2.9105587690985155,2.6845398844235535,3.4333352555203565,1.6264771487380867,2.258958732118117,34.40852190811907
2718,60,frozen_mixture,2025-02-25,0.8658700397401875,0.5034240016264053,9.223341768694029,5.936699688347488,4.886885643527724,6.68230903352308,3.9113766340961678,3.2711217986067407,64.50987092660577
2718,60,frozen_mixture,2025-02-26,1.0590779976697307,0.641865738884905,6.982719314532492,4.979429080954583,3.7439482289729162,5.235365541486663,3.121454852166006,2.3076006656521284,45.785934040538514
2718,60,frozen_mixture,2025-02-27,0.9093407880373354,0.5430947804981688,10.691170143693341,6.716224598982426,7.750461699054465,8.38595214724341,3.8724817762535375,5.895046033869076,70.05758349272892
2718,60,frozen_mixture,2025-02-28,0.9689785710442709,0.5781939830739441,9.327494307033042,6.251878696507486,4.248904340195256,6.609425781245261,3.6884208929393005,2.674883515130171,61.07671509416871
2718,60,local,2025-02-19,1.0070039320246775,0.6023988726213088,8.899572194167819,4.0089647133725155,6.069782873782701,6.326106593774345,2.9000592106846685,3.5665225945867656,54.42320969319637
2718,60,local,2025-02-20,1.1442515006332357,0.6974145685644604,7.4232110258226465,4.001054467339592,4.257710118171704,5.227325203777981,2.113378337808769,2.7013706449567425,43.23952102568766
2718,60,local,2025-02-21,0.8744734974461648,0.5042969424867084,10.719851757252512,3.951017509844789,7.78347630055168,7.484781855882994,2.7363572921843105,5.3014555416970595,76.77302495546743
2718,60,local,2025-02-24,1.2466843702814216,0.7627262759131828,5.447110235488456,3.1075783170623206,3.231146054298539,3.928611535616438,1.5802140046299473,2.5992346062969425,36.29551314516792
2718,60,local,2025-02-25,1.0464633353592805,0.6385455391460061,11.150452663109627,6.386328125545209,6.063839770858262,7.8668735198377,4.138183167877759,4.0261648346992605,71.66650654261275
2718,60,local,2025-02-26,1.069640644900115,0.6448076725363823,7.048827368646261,4.344267565578174,4.560730981854103,5.31794197202618,3.0064289895596916,2.9043562632978808,49.55069858459108
2718,60,local,2025-02-27,1.0537547106221097,0.6547271772970191,14.92157652087337,8.052308533700689,9.701630600639085,10.891838551737713,3.996031341035145,6.970601161513124,83.58878981129395
2718,60,local,2025-02-28,1.0218654332248573,0.6288166419440283,10.621206362192169,6.505251627609081,5.1845886199620645,7.437015536587771,3.5454454187907047,3.1092438201504207,63.833087231484654
2718,60,structural,2025-02-19,1.0015683253198646,0.5982796400000266,8.838639784344686,4.002733850396829,6.058388330125852,6.2999206549557885,2.9089254600834806,3.550371563107149,54.38146713390307
2718,60,structural,2025-02-20,1.1444071590666136,0.6960992237388808,7.391722401303132,4.00094325546592,4.225231102288207,5.20596558635242,2.130055443099319,2.6775473359741273,43.513057638694804
2718,60,structural,2025-02-21,0.8717270644885953,0.5022568732464732,10.711139234760545,3.9447502413006594,7.787737819764093,7.481209098608433,2.7469176835878004,5.3071330312717215,77.34560106082999
2718,60,structural,2025-02-24,1.2455686046004917,0.7620992904898328,5.429063355945168,3.106112746103652,3.2224634500710923,3.9192131840399704,1.5853980135163752,2.5894559127311347,36.36887365311337
2718,60,structural,2025-02-25,1.0395761365020506,0.6332911810768891,11.07978926911003,6.368525301474609,6.012298846905974,7.820204472496872,4.130764841252407,4.0015173260762245,71.30311700528974
2718,60,structural,2025-02-26,1.0728200695838142,0.6458960231986087,7.0681516004484415,4.3638926983595585,4.562795114154975,5.331613137654325,3.027308596022676,2.908508280191388,49.71362905394196
2718,60,structural,2025-02-27,1.032144431917275,0.6368742588528719,14.531533774042186,7.993966308024405,9.530746290726887,10.685415457597827,4.00743670609338,6.894464847048058,83.51947527374516
2718,60,structural,2025-02-28,1.0215605144788231,0.6284080663308536,10.595091436662905,6.50251931597585,5.16343666182944,7.420349138156065,3.5715701041081687,3.11248425068087,64.07376210952395
2718,60,supervised_local,2025-02-19,1.0801722328799306,0.6600257273532832,9.353494068820439,4.026710257703807,6.109993226313368,6.496732517612538,2.8774678783868515,3.8494440584757945,59.94354006961846
2718,60,supervised_local,2025-02-20,1.0764644460565038,0.6458599533485816,6.5784269286676285,3.9027190326301238,3.694463891652327,4.725203284316693,2.1154224765726455,2.26242548551424,41.78808572783446
2718,60,supervised_local,2025-02-21,0.7000622013842142,0.3804416648337121,9.046808030314596,3.241670838872673,7.257894184046047,6.515457684411105,2.3851398645628907,5.0881864817123095,68.65419226906018
2718,60,supervised_local,2025-02-24,1.13973881405649,0.6846795213940221,4.704907113039001,2.9105587690985155,2.6845398844235535,3.4333352555203565,1.6264771487380867,2.258958732118117,34.40852190811907
2718,60,supervised_local,2025-02-25,0.8658700397401875,0.5034240016264053,9.223341768694029,5.936699688347489,4.886885643527724,6.68230903352308,3.9113766340961678,3.2711217986067407,64.50987092660577
2718,60,supervised_local,2025-02-26,1.0590779976697307,0.641865738884905,6.982719314532492,4.979429080954584,3.7439482289729162,5.235365541486663,3.121454852166006,2.3076006656521284,45.785934040538514
2718,60,supervised_local,2025-02-27,0.9093407880373354,0.5430947804981688,10.691170143693341,6.716224598982426,7.750461699054465,8.38595214724341,3.8724817762535375,5.895046033869076,70.05758349272892
2718,60,supervised_local,2025-02-28,0.9689785710442709,0.5781939830739441,9.327494307033042,6.251878696507486,4.248904340195256,6.609425781245261,3.6884208929393005,2.674883515130171,61.07671509416871
2718,60,supervised_uniform,2025-02-19,1.0801722328799286,0.6600257273532816,9.365542388159321,4.059889515301756,6.114205287106084,6.51321239685572,2.9311524114871657,3.852532167567491,60.46563681882128
2718,60,supervised_uniform,2025-02-20,1.0764644460565058,0.645859953348583,6.60054425603852,3.898719021261743,3.717274819335936,4.7388460322120665,2.108875364615682,2.2795208537669236,41.847811332857106
2718,60,supervised_uniform,2025-02-21,0.7000622013842145,0.3804416648337123,9.181741028442309,3.275320054117731,7.418866002669217,6.625309028409752,2.413530649742322,5.256854142647423,71.15172763904677
2718,60,supervised_uniform,2025-02-24,1.1397388140564886,0.6846795213940217,4.758025537647992,2.9476887650381083,2.6963965857868044,3.467370296157635,1.6362153774264252,2.2829386379568994,35.515335429856094
2718,60,supervised_uniform,2025-02-25,0.8658700397401893,0.503424001626407,9.210068991500373,6.007035122530736,4.8941965832183145,6.703766899083141,3.957409570202378,3.219466629800801,62.240242951945476
2718,60,supervised_uniform,2025-02-26,1.0590779976697322,0.6418657388849058,6.970648491019583,4.941186880787892,3.7341799174995876,5.21533842976902,3.108471486289686,2.2399532979289534,45.874613369545976
2718,60,supervised_uniform,2025-02-27,0.909340788037336,0.5430947804981691,10.748809134980782,6.8269325507209,7.846919240158341,8.474220308620007,3.897880281952511,6.00184733071192,70.20700690876339
2718,60,supervised_uniform,2025-02-28,0.9689785710442713,0.5781939830739442,9.358387267269642,6.348833879933948,4.323689188743749,6.676970111982446,3.7142284028349053,2.7443750469698416,61.36956594035954
3141,60,cal_path_mixture,2025-02-19,0.7903284436261132,0.4510379524283452,9.460144552470206,3.2288732848451422,7.041661991383954,6.5768932762331005,2.2639254597047485,3.3878638009611013,58.93609261939061
3141,60,cal_path_mixture,2025-02-20,1.0288259724757298,0.6164662004646935,6.19495790004044,3.1552567685325283,3.7041911721081657,4.351468613560378,1.5496600151880313,2.2932596473127984,36.82280756640907
3141,60,cal_path_mixture,2025-02-21,0.7749714893879466,0.433075977531257,13.655769438306415,10.84779411144941,7.265333339282971,10.589632296346265,7.107724990367269,5.596794259403011,106.02268508120746
3141,60,cal_path_mixture,2025-02-24,1.2700262591401437,0.7999231005634576,9.590444090782396,4.665062449006333,8.940095276821822,7.731867272203518,3.27094125427593,5.428438823835272,60.92542485641903
3141,60,cal_path_mixture,2025-02-25,0.9689255076026035,0.5841370658528761,6.776124059212062,4.7176471156933655,2.9633434116761888,4.819038195527205,2.723040620675482,2.1782016533397752,44.333820994604466
3141,60,cal_path_mixture,2025-02-26,1.0593620256173122,0.6442660300032866,5.351413127870991,4.111041889526074,3.025751681707871,4.162735566368312,2.654227744627524,2.0459953465275302,41.88235805303388
3141,60,cal_path_mixture,2025-02-27,0.9831449773204574,0.5872834308994698,9.292485195283692,5.091357462289227,5.55906029254152,6.6476343167048135,2.9607981190392274,3.0054587237072763,53.658718642490705
3141,60,cal_path_mixture,2025-02-28,0.9946667996500802,0.5946183102704342,7.466981182239932,4.652552430391205,3.9545107736649694,5.358014795432036,2.86699240728056,2.36841413941591,48.00325021662593
3141,60,frozen_mixture,2025-02-19,0.7903284436261131,0.4510379524283452,9.460144552470204,3.228873284845142,7.041661991383953,6.5768932762331005,2.2639254597047485,3.3878638009611013,58.93609261939061
3141,60,frozen_mixture,2025-02-20,1.0288259724757296,0.6164662004646935,6.19495790004044,3.155256768532528,3.7041911721081653,4.351468613560378,1.5496600151880313,2.2932596473127984,36.82280756640907
3141,60,frozen_mixture,2025-02-21,0.7749714893879465,0.43307597753125693,13.655769438306415,10.84779411144941,7.265333339282971,10.589632296346265,7.107724990367269,5.596794259403011,106.02268508120746
3141,60,frozen_mixture,2025-02-24,1.2700262591401437,0.7999231005634577,9.590444090782398,4.665062449006333,8.940095276821822,7.731867272203518,3.27094125427593,5.428438823835272,60.92542485641903
3141,60,frozen_mixture,2025-02-25,0.9689255076026034,0.5841370658528761,6.776124059212061,4.7176471156933655,2.9633434116761888,4.819038195527205,2.723040620675482,2.1782016533397752,44.333820994604466
3141,60,frozen_mixture,2025-02-26,1.059362025617312,0.6442660300032866,5.351413127870991,4.111041889526074,3.025751681707871,4.162735566368312,2.654227744627524,2.0459953465275302,41.88235805303388
3141,60,frozen_mixture,2025-02-27,0.9831449773204572,0.5872834308994698,9.292485195283692,5.091357462289227,5.559060292541519,6.647634316704813,2.9607981190392274,3.0054587237072763,53.658718642490705
3141,60,frozen_mixture,2025-02-28,0.9946667996500802,0.5946183102704342,7.466981182239932,4.6525524303912045,3.9545107736649694,5.358014795432036,2.86699240728056,2.36841413941591,48.00325021662593
3141,60,local,2025-02-19,0.9628679196078106,0.5750081492838411,11.99729098530456,4.380796662184423,8.11313933359542,8.163742327028134,3.11037771972499,3.714920865665514,70.37920041217227
3141,60,local,2025-02-20,1.071398294460916,0.6453268761055211,6.756963061856576,3.546112019549822,4.08209551845652,4.795056866620972,1.7695318371855226,2.613220053889821,41.957523285995215
3141,60,local,2025-02-21,1.0060722636733088,0.6020795216222243,17.861383673108335,12.403786953501463,8.25435440727943,12.839841677963076,7.244019578454843,5.703031914610054,117.73452460229163
3141,60,local,2025-02-24,1.2207192537272027,0.7393637765351152,8.413293533268892,4.442042088642985,7.782660516727827,6.879332046213234,3.0884870456440847,4.05792805774623,60.774440830932576
3141,60,local,2025-02-25,1.0160949966679202,0.6148855673147229,7.092039864505924,4.735200967540013,3.2196714214845845,5.015637417843507,2.6228851896257166,2.4722973255460254,44.10255215136123
3141,60,local,2025-02-26,1.1208677133473788,0.6769084883688926,5.486475510641636,3.9745220729379986,3.246496915677863,4.235831499752499,2.4276710089456,2.4906404300542007,40.69780626384684
3141,60,local,2025-02-27,1.0141061975953871,0.6133134910479467,10.087938547880784,5.461887607092655,5.862197377346128,7.137341177439855,3.0555850427839895,3.3544340004524793,58.76005643660051
3141,60,local,2025-02-28,1.0241859715607688,0.6164840477690472,7.539291025960176,4.629112670186466,4.063130829962294,5.410511508702978,2.7861915544992297,2.7846949102600664,50.33086088801812
3141,60,structural,2025-02-19,0.8760147259287571,0.5051063724041389,10.786999391748598,4.040303779624435,7.735079969532513,7.520794380301847,2.881516803516144,3.5116807882604273,65.78583324311626
3141,60,structural,2025-02-20,1.0420484701529955,0.6229334987846757,6.431199397080026,3.432028385543026,3.976043210234402,4.613090330952485,1.7324441611877957,2.512153464331215,41.13089918174287
3141,60,structural,2025-02-21,0.9182057847331914,0.5316782857280654,15.516797022797725,11.538448657229372,7.8519824364119994,11.635742705479698,6.943861905897873,5.651947804317724,113.70113383649105
3141,60,structural,2025-02-24,1.249147660352714,0.7640195594813391,8.851964273454811,4.510078499772996,7.98129789619271,7.114446889806839,3.3196086952798214,4.25560279859935,61.335760638954525
3141,60,structural,2025-02-25,0.9901888735489999,0.5954964518451649,6.860401321332008,4.66972540741237,3.1432611891821782,4.891129305975519,2.5923308494662893,2.4063375058467744,43.81770338726966
3141,60,structural,2025-02-26,1.1140160208293097,0.6700713010726909,5.425865640941886,4.01869213057862,3.1756502947739187,4.206736022098141,2.453948970915065,2.3975917499362125,40.8687604589135
3141,60,structural,2025-02-27,1.0163609663505078,0.6151381415890605,10.043610745087202,5.418533790273029,5.828784656842228,7.0969763974008195,3.0974269201220235,3.2416286006849546,58.666625332213016
3141,60,structural,2025-02-28,1.0090891834928566,0.6052049570495186,7.487823586134662,4.498347648285405,4.121798767826529,5.369323334082199,2.624355989266329,2.8123944045471436,49.78840599726701
3141,60,supervised_local,2025-02-19,0.7903284436261132,0.4510379524283452,9.460144552470206,3.228873284845142,7.041661991383954,6.5768932762331005,2.2639254597047485,3.3878638009611013,58.93609261939061
3141,60,supervised_local,2025-02-20,1.0288259724757296,0.6164662004646935,6.19495790004044,3.1552567685325283,3.7041911721081657,4.351468613560378,1.5496600151880313,2.2932596473127984,36.82280756640907
3141,60,supervised_local,2025-02-21,0.7749714893879465,0.43307597753125693,13.655769438306415,10.84779411144941,7.265333339282971,10.589632296346265,7.107724990367269,5.596794259403011,106.02268508120746
3141,60,supervised_local,2025-02-24,1.2700262591401437,0.7999231005634577,9.590444090782398,4.665062449006332,8.940095276821822,7.731867272203518,3.27094125427593,5.428438823835272,60.92542485641903
3141,60,supervised_local,2025-02-25,0.9689255076026035,0.5841370658528761,6.776124059212061,4.7176471156933655,2.9633434116761888,4.819038195527205,2.723040620675482,2.1782016533397752,44.333820994604466
3141,60,supervised_local,2025-02-26,1.0593620256173122,0.6442660300032866,5.351413127870991,4.111041889526074,3.0257516817078716,4.162735566368312,2.654227744627524,2.0459953465275302,41.88235805303388
3141,60,supervised_local,2025-02-27,0.9831449773204574,0.5872834308994698,9.292485195283692,5.091357462289227,5.55906029254152,6.6476343167048135,2.9607981190392274,3.0054587237072763,53.658718642490705
3141,60,supervised_local,2025-02-28,0.9946667996500802,0.5946183102704342,7.466981182239932,4.6525524303912045,3.9545107736649694,5.358014795432036,2.86699240728056,2.36841413941591,48.00325021662593
3141,60,supervised_uniform,2025-02-19,0.790328443626114,0.4510379524283453,9.558459845834014,3.31520743155595,7.139185288611831,6.670950855333931,2.324338941524888,3.3768489192030877,59.650812813535964
3141,60,supervised_uniform,2025-02-20,1.0288259724757307,0.6164662004646947,6.202936371459156,3.2072349925279,3.7213172250885296,4.377162863025195,1.546627315980707,2.313219325703267,37.13551744859846
3141,60,supervised_uniform,2025-02-21,0.7749714893879438,0.4330759775312559,13.650685688809313,10.891923787776252,7.3213895697696705,10.621333015451746,7.127434956043405,5.642982550208856,106.07685247739991
3141,60,supervised_uniform,2025-02-24,1.2700262591401437,0.7999231005634585,9.60536504529665,4.6107665653485554,8.95295382518018,7.7230284786084615,3.3050115890899243,5.541649504001067,61.74884997254873
3141,60,supervised_uniform,2025-02-25,0.9689255076026028,0.5841370658528756,6.769336996698345,4.717110471866182,2.9583484053983833,4.814931957987636,2.7197017429891734,2.18273426225994,44.215494994812374
3141,60,supervised_uniform,2025-02-26,1.0593620256173102,0.6442660300032859,5.337367517344585,4.09169435210558,3.0131223178860194,4.147394729112062,2.621400331057375,2.0328861273517944,42.05005812187053
3141,60,supervised_uniform,2025-02-27,0.983144977320457,0.5872834308994695,9.32466646538224,5.133329095535325,5.571095781022514,6.6763637806466924,2.968362114648211,2.9644719372746215,54.39505979637032
3141,60,supervised_uniform,2025-02-28,0.9946667996500778,0.5946183102704325,7.505224735347168,4.700456258270886,3.941685369511323,5.382455454376459,2.9399072183671886,2.3503456124847593,49.177120696972864
