seed,horizon_minutes,sample,model,session_id,log_loss,brier
1729,120,all_eligible,frozen_full,2025-02-25,1.0416802399915157,0.6411394614364315
1729,120,all_eligible,frozen_full,2025-02-26,0.8292022371826417,0.4805671598228676
1729,120,all_eligible,frozen_full,2025-02-27,0.9095222587325675,0.5371062934080226
1729,120,all_eligible,frozen_full,2025-02-28,0.9086639401955162,0.5491647905053515
1729,120,all_eligible,price_only,2025-02-19,0.819664762769605,0.46792868979031005
1729,120,all_eligible,price_only,2025-02-20,1.1089054125965048,0.6671102553477166
1729,120,all_eligible,price_only,2025-02-21,1.1874965645200735,0.7174235488270958
1729,120,all_eligible,price_only,2025-02-24,1.08319462385326,0.6520765838279149
1729,120,all_eligible,price_only,2025-02-25,0.9674749826053554,0.6050967050272881
1729,120,all_eligible,price_only,2025-02-26,0.7964067730554671,0.45685794953785314
1729,120,all_eligible,price_only,2025-02-27,0.9818264490760781,0.5815672364198462
1729,120,all_eligible,price_only,2025-02-28,0.9465469400896662,0.573308512527
1729,120,all_eligible,train_frequency,2025-02-19,0.8874458493443732,0.5214477237654321
1729,120,all_eligible,train_frequency,2025-02-20,0.8585585452751425,0.5069569830246914
1729,120,all_eligible,train_frequency,2025-02-21,1.1167527638326062,0.6748505015432099
1729,120,all_eligible,train_frequency,2025-02-24,1.120187606362901,0.6728597608024691
1729,120,all_eligible,train_frequency,2025-02-25,0.899393701399941,0.550961612654321
1729,120,all_eligible,train_frequency,2025-02-26,0.9606031520686972,0.5779523533950618
1729,120,all_eligible,train_frequency,2025-02-27,1.2224669737942675,0.748924575617284
1729,120,all_eligible,train_frequency,2025-02-28,1.0305603729005381,0.6415171682098766
1729,120,matched_horizons,clock_only,2025-02-19,0.8721241946713079,0.5293093228951005
1729,120,matched_horizons,clock_only,2025-02-20,0.954271356776817,0.5737875134173671
1729,120,matched_horizons,clock_only,2025-02-21,1.1269533028672627,0.6866539437306951
1729,120,matched_horizons,clock_only,2025-02-24,1.1240064647026113,0.6714486055207577
1729,120,matched_horizons,clock_only,2025-02-25,0.9822028116192908,0.6001616143003308
1729,120,matched_horizons,clock_only,2025-02-26,0.8901435135842257,0.5402378586849426
1729,120,matched_horizons,clock_only,2025-02-27,0.979834473573992,0.6033656462068886
1729,120,matched_horizons,clock_only,2025-02-28,0.9346417173155417,0.5809572164336169
1729,120,matched_horizons,frozen_full,2025-02-19,0.7974343614954896,0.46992624871899036
1729,120,matched_horizons,frozen_full,2025-02-20,1.1723077764495933,0.7523359407086438
1729,120,matched_horizons,frozen_full,2025-02-21,1.153321009958947,0.7037257711440768
1729,120,matched_horizons,frozen_full,2025-02-24,1.0041620663746418,0.5896348734154759
1729,120,matched_horizons,frozen_full,2025-02-25,1.1803261506217808,0.7411908534889728
1729,120,matched_horizons,frozen_full,2025-02-26,0.5549582372078063,0.28399781219728343
1729,120,matched_horizons,frozen_full,2025-02-27,0.6987501647301363,0.3917859543955201
1729,120,matched_horizons,frozen_full,2025-02-28,0.8251782348604032,0.4993338946094455
1729,120,matched_horizons,price_only,2025-02-19,0.658208719882935,0.36690897566920966
1729,120,matched_horizons,price_only,2025-02-20,1.3478877591029126,0.8282377785112892
1729,120,matched_horizons,price_only,2025-02-21,1.1896040740390044,0.718557852436696
1729,120,matched_horizons,price_only,2025-02-24,0.9133534074201471,0.5187377195585431
1729,120,matched_horizons,price_only,2025-02-25,1.0679866054570142,0.6807890804901758
1729,120,matched_horizons,price_only,2025-02-26,0.5478448774036002,0.2801806024628383
1729,120,matched_horizons,price_only,2025-02-27,0.7033324996438052,0.40805478876287715
1729,120,matched_horizons,price_only,2025-02-28,0.8129283765116355,0.49435699020899904
1729,120,matched_horizons,train_frequency,2025-02-19,0.7606530629253185,0.44917920524691357
1729,120,matched_horizons,train_frequency,2025-02-20,0.8936401081704884,0.5282687114197531
1729,120,matched_horizons,train_frequency,2025-02-21,1.1179759648886418,0.6758767361111111
1729,120,matched_horizons,train_frequency,2025-02-24,1.0686566549175314,0.6263782793209877
1729,120,matched_horizons,train_frequency,2025-02-25,0.9918874603830228,0.6188165509259259
1729,120,matched_horizons,train_frequency,2025-02-26,0.790841821596522,0.46638599537037034
1729,120,matched_horizons,train_frequency,2025-02-27,1.028974759793777,0.658052662037037
1729,120,matched_horizons,train_frequency,2025-02-28,0.9808292530117263,0.6339014274691358
1729,240,all_eligible,clock_only,2025-02-19,0.7521966531002569,0.441083380316335
1729,240,all_eligible,clock_only,2025-02-20,0.7521966531002569,0.441083380316335
1729,240,all_eligible,clock_only,2025-02-21,1.4638402987160397,0.8843168313070824
1729,240,all_eligible,clock_only,2025-02-24,1.1962231033725876,0.725076315650579
1729,240,all_eligible,clock_only,2025-02-25,1.2956321396236097,0.7663763804296174
1729,240,all_eligible,clock_only,2025-02-26,1.059585355974331,0.6511767973741857
1729,240,all_eligible,clock_only,2025-02-27,1.113090897962712,0.7060048522417769
1729,240,all_eligible,clock_only,2025-02-28,1.0733442378401505,0.6855836449966145
1729,240,all_eligible,frozen_full,2025-02-19,0.7765216019890785,0.4688541432178184
1729,240,all_eligible,frozen_full,2025-02-20,1.2141871579674846,0.7843076943511661
1729,240,all_eligible,frozen_full,2025-02-21,1.6163954445998148,1.0218503749665073
1729,240,all_eligible,frozen_full,2025-02-24,1.1910089209384993,0.7108871051822128
1729,240,all_eligible,frozen_full,2025-02-25,1.3060085463223232,0.7645887185421366
1729,240,all_eligible,frozen_full,2025-02-26,0.9660880844049111,0.5863287400848325
1729,240,all_eligible,frozen_full,2025-02-27,0.995113906727119,0.597158367339584
1729,240,all_eligible,frozen_full,2025-02-28,0.9927253643508558,0.5990546178213791
1729,240,all_eligible,price_only,2025-02-19,0.6263007136033601,0.350273101648853
1729,240,all_eligible,price_only,2025-02-20,1.0069165884667357,0.5963093297377774
1729,240,all_eligible,price_only,2025-02-21,1.5224512449220873,0.924438631882408
1729,240,all_eligible,price_only,2025-02-24,1.1373979995239003,0.7111733929123272
1729,240,all_eligible,price_only,2025-02-25,1.221013866965874,0.714183439744297
1729,240,all_eligible,price_only,2025-02-26,0.9106146761029427,0.5626166645593458
1729,240,all_eligible,price_only,2025-02-27,0.8636772417847324,0.5053142298291419
1729,240,all_eligible,price_only,2025-02-28,0.9669454377424186,0.6081736991904491
1729,240,all_eligible,train_frequency,2025-02-19,0.707133422534685,0.4112198859739369
1729,240,all_eligible,train_frequency,2025-02-20,0.707133422534685,0.4112198859739369
1729,240,all_eligible,train_frequency,2025-02-21,1.5377327884159635,0.9155923139574761
1729,240,all_eligible,train_frequency,2025-02-24,1.266532889500298,0.7250058942043895
1729,240,all_eligible,train_frequency,2025-02-25,1.2890360618911871,0.7544554826817559
1729,240,all_eligible,train_frequency,2025-02-26,1.03608941808284,0.6101653592249657
1729,240,all_eligible,train_frequency,2025-02-27,1.1364364432990721,0.7265491040809329
1729,240,all_eligible,train_frequency,2025-02-28,1.0561771742756938,0.6887404621056242
1729,240,matched_horizons,clock_only,2025-02-19,0.7521966531002569,0.441083380316335
1729,240,matched_horizons,clock_only,2025-02-20,0.7521966531002569,0.441083380316335
1729,240,matched_horizons,clock_only,2025-02-21,1.4638402987160397,0.8843168313070824
1729,240,matched_horizons,clock_only,2025-02-24,1.1962231033725876,0.725076315650579
1729,240,matched_horizons,clock_only,2025-02-25,1.2956321396236097,0.7663763804296174
1729,240,matched_horizons,clock_only,2025-02-26,1.059585355974331,0.6511767973741857
1729,240,matched_horizons,clock_only,2025-02-27,1.113090897962712,0.7060048522417769
1729,240,matched_horizons,clock_only,2025-02-28,1.0733442378401505,0.6855836449966145
1729,240,matched_horizons,frozen_full,2025-02-19,0.7765216019890785,0.4688541432178184
1729,240,matched_horizons,frozen_full,2025-02-20,1.2141871579674846,0.7843076943511661
1729,240,matched_horizons,frozen_full,2025-02-21,1.6163954445998148,1.0218503749665073
1729,240,matched_horizons,frozen_full,2025-02-24,1.1910089209384993,0.7108871051822128
1729,240,matched_horizons,frozen_full,2025-02-25,1.3060085463223232,0.7645887185421366
1729,240,matched_horizons,frozen_full,2025-02-26,0.9660880844049111,0.5863287400848325
1729,240,matched_horizons,frozen_full,2025-02-27,0.995113906727119,0.597158367339584
1729,240,matched_horizons,frozen_full,2025-02-28,0.9927253643508558,0.5990546178213791
1729,240,matched_horizons,price_only,2025-02-19,0.6263007136033601,0.350273101648853
1729,240,matched_horizons,price_only,2025-02-20,1.0069165884667357,0.5963093297377774
1729,240,matched_horizons,price_only,2025-02-21,1.5224512449220873,0.924438631882408
1729,240,matched_horizons,price_only,2025-02-24,1.1373979995239003,0.7111733929123272
1729,240,matched_horizons,price_only,2025-02-25,1.221013866965874,0.714183439744297
1729,240,matched_horizons,price_only,2025-02-26,0.9106146761029427,0.5626166645593458
1729,240,matched_horizons,price_only,2025-02-27,0.8636772417847324,0.5053142298291419
1729,240,matched_horizons,price_only,2025-02-28,0.9669454377424186,0.6081736991904491
1729,240,matched_horizons,train_frequency,2025-02-19,0.707133422534685,0.4112198859739369
1729,240,matched_horizons,train_frequency,2025-02-20,0.707133422534685,0.4112198859739369
1729,240,matched_horizons,train_frequency,2025-02-21,1.5377327884159635,0.9155923139574761
1729,240,matched_horizons,train_frequency,2025-02-24,1.266532889500298,0.7250058942043895
1729,240,matched_horizons,train_frequency,2025-02-25,1.2890360618911871,0.7544554826817559
1729,240,matched_horizons,train_frequency,2025-02-26,1.03608941808284,0.6101653592249657
1729,240,matched_horizons,train_frequency,2025-02-27,1.1364364432990721,0.7265491040809329
1729,240,matched_horizons,train_frequency,2025-02-28,1.0561771742756938,0.6887404621056242
2718,60,all_eligible,clock_only,2025-02-19,0.9830084596335149,0.5894224753896664
2718,60,all_eligible,clock_only,2025-02-20,1.1910297337690707,0.7408498204503071
2718,60,all_eligible,clock_only,2025-02-21,0.9107456296460522,0.5306893831325064
2718,60,all_eligible,clock_only,2025-02-24,1.324050204120459,0.8155956192502315
2718,60,all_eligible,clock_only,2025-02-25,1.0704218138327355,0.6606629770951747
2718,60,all_eligible,clock_only,2025-02-26,1.0670838876808584,0.6499872895081251
2718,60,all_eligible,clock_only,2025-02-27,1.1461462173349524,0.722313719797874
2718,60,all_eligible,clock_only,2025-02-28,1.1466269143234473,0.7180061854190036
2718,60,all_eligible,frozen_full,2025-02-19,1.0801722328799306,0.6600257273532832
2718,60,all_eligible,frozen_full,2025-02-20,1.0764644460565038,0.6458599533485816
2718,60,all_eligible,frozen_full,2025-02-21,0.7000622013842143,0.3804416648337121
2718,60,all_eligible,frozen_full,2025-02-24,1.1397388140564901,0.6846795213940222
2718,60,all_eligible,frozen_full,2025-02-25,0.8658700397401875,0.5034240016264053
2718,60,all_eligible,frozen_full,2025-02-26,1.0590779976697309,0.641865738884905
2718,60,all_eligible,frozen_full,2025-02-27,0.9093407880373356,0.543094780498169
2718,60,all_eligible,frozen_full,2025-02-28,0.9689785710442711,0.5781939830739442
2718,60,all_eligible,price_only,2025-02-19,1.0348293879536146,0.6202932510386306
2718,60,all_eligible,price_only,2025-02-20,1.2146342339598173,0.7463001975599081
2718,60,all_eligible,price_only,2025-02-21,0.8151932381189854,0.46149612013717456
2718,60,all_eligible,price_only,2025-02-24,1.1390334361170291,0.6805994828259636
2718,60,all_eligible,price_only,2025-02-25,0.9179147202561503,0.544451114764698
2718,60,all_eligible,price_only,2025-02-26,1.1190501281748517,0.6878233115729749
2718,60,all_eligible,price_only,2025-02-27,0.9081787450769099,0.5389919024025515
2718,60,all_eligible,price_only,2025-02-28,0.9365943681301915,0.5596840416144904
2718,60,all_eligible,train_frequency,2025-02-19,1.0017888703124678,0.5984780896347737
2718,60,all_eligible,train_frequency,2025-02-20,1.1753703275198542,0.7220795556841564
2718,60,all_eligible,train_frequency,2025-02-21,0.9266361140013876,0.544899771733539
2718,60,all_eligible,train_frequency,2025-02-24,1.287028968426055,0.7942246174125515
2718,60,all_eligible,train_frequency,2025-02-25,1.0936849675824343,0.675927935313786
2718,60,all_eligible,train_frequency,2025-02-26,1.0842428035425717,0.6557697563014403
2718,60,all_eligible,train_frequency,2025-02-27,1.10510338598592,0.69555563593107
2718,60,all_eligible,train_frequency,2025-02-28,1.067828928098115,0.6658488458076133
2718,60,matched_horizons,clock_only,2025-02-19,1.18893604113219,0.7351117456573129
2718,60,matched_horizons,clock_only,2025-02-20,1.1603570813989246,0.7236466187490338
2718,60,matched_horizons,clock_only,2025-02-21,0.9592926790021941,0.560500744960674
2718,60,matched_horizons,clock_only,2025-02-24,1.2223253019321305,0.7726732896232775
2718,60,matched_horizons,clock_only,2025-02-25,1.2061764015659249,0.7647257667675571
2718,60,matched_horizons,clock_only,2025-02-26,1.1145337379879576,0.6696111815569393
2718,60,matched_horizons,clock_only,2025-02-27,1.1739644738274773,0.7415037188533375
2718,60,matched_horizons,clock_only,2025-02-28,1.1643234834088594,0.7317798868660411
2718,60,matched_horizons,frozen_full,2025-02-19,1.2549146705055219,0.7857183484297654
2718,60,matched_horizons,frozen_full,2025-02-20,0.9908213998119406,0.5801653426839979
2718,60,matched_horizons,frozen_full,2025-02-21,0.6885703947702769,0.37788642835811653
2718,60,matched_horizons,frozen_full,2025-02-24,0.9413110422116101,0.5517628021477782
2718,60,matched_horizons,frozen_full,2025-02-25,0.9225462850108835,0.5465008300861547
2718,60,matched_horizons,frozen_full,2025-02-26,1.12695881741576,0.6880319897370794
2718,60,matched_horizons,frozen_full,2025-02-27,0.7171711896974331,0.40148911262690284
2718,60,matched_horizons,frozen_full,2025-02-28,0.8719949888604815,0.5096262901429063
2718,60,matched_horizons,price_only,2025-02-19,1.310896432965381,0.8145841884813287
2718,60,matched_horizons,price_only,2025-02-20,1.1234526563732663,0.6654070890785161
2718,60,matched_horizons,price_only,2025-02-21,0.8265271341800458,0.4673467365609693
2718,60,matched_horizons,price_only,2025-02-24,0.8717156379708484,0.5048764761922352
2718,60,matched_horizons,price_only,2025-02-25,0.9651161170715058,0.5805344106246104
2718,60,matched_horizons,price_only,2025-02-26,1.1021295994568496,0.6723262612412234
2718,60,matched_horizons,price_only,2025-02-27,0.7463397053651437,0.4211780288833056
2718,60,matched_horizons,price_only,2025-02-28,0.8353844306522866,0.48647102457635527
2718,60,matched_horizons,train_frequency,2025-02-19,1.2438257474473795,0.7661092624742798
2718,60,matched_horizons,train_frequency,2025-02-20,1.165324322944522,0.7077566390174898
2718,60,matched_horizons,train_frequency,2025-02-21,0.9645144124246623,0.5687712995113168
2718,60,matched_horizons,train_frequency,2025-02-24,1.209460849973097,0.763987348894033
2718,60,matched_horizons,train_frequency,2025-02-25,1.1948584961350486,0.7565606513631687
2718,60,matched_horizons,train_frequency,2025-02-26,1.1199801148450084,0.6631964538323045
2718,60,matched_horizons,train_frequency,2025-02-27,1.1044995454504507,0.701390898276749
2718,60,matched_horizons,train_frequency,2025-02-28,1.0512503198964431,0.6589526266718108
2718,120,all_eligible,clock_only,2025-02-19,0.9284651369446365,0.5575208232915545
2718,120,all_eligible,clock_only,2025-02-20,1.2859799292345442,0.8037248487346972
2718,120,all_eligible,clock_only,2025-02-21,0.6883272135873074,0.38024496419712844
2718,120,all_eligible,clock_only,2025-02-24,1.2871509123836988,0.8120419283524518
2718,120,all_eligible,clock_only,2025-02-25,0.9382187504710724,0.5819210323826111
2718,120,all_eligible,clock_only,2025-02-26,1.1613805240466064,0.7080664677867627
2718,120,all_eligible,clock_only,2025-02-27,1.2197296351629636,0.7918539299306221
2718,120,all_eligible,clock_only,2025-02-28,1.2470280702602303,0.8029918130338891
2718,120,all_eligible,frozen_full,2025-02-19,0.9518596981995622,0.5709501275016601
2718,120,all_eligible,frozen_full,2025-02-20,1.308680379966378,0.7864622484176184
2718,120,all_eligible,frozen_full,2025-02-21,0.49134422492614865,0.232228261251123
2718,120,all_eligible,frozen_full,2025-02-24,1.1731110189706813,0.7270708244515838
2718,120,all_eligible,frozen_full,2025-02-25,0.8956885601305705,0.5399866917730433
2718,120,all_eligible,frozen_full,2025-02-26,1.070674270287064,0.6296162906842245
2718,120,all_eligible,frozen_full,2025-02-27,1.012777882872588,0.6340293747301905
2718,120,all_eligible,frozen_full,2025-02-28,1.2354095450388773,0.7787715067981111
2718,120,all_eligible,price_only,2025-02-19,0.9812323944844971,0.5975069828961531
2718,120,all_eligible,price_only,2025-02-20,1.2445373077035569,0.7666376249624669
2718,120,all_eligible,price_only,2025-02-21,0.46056557962079125,0.2105362806857828
2718,120,all_eligible,price_only,2025-02-24,1.114330502963202,0.6727508620642209
2718,120,all_eligible,price_only,2025-02-25,0.8907955309839725,0.5371649747334043
2718,120,all_eligible,price_only,2025-02-26,1.151319712822658,0.7189510472395985
2718,120,all_eligible,price_only,2025-02-27,1.091143356328471,0.6862751977574789
2718,120,all_eligible,price_only,2025-02-28,1.1884940730740134,0.7312170390974209
2718,120,all_eligible,train_frequency,2025-02-19,0.9395346405435344,0.5694974922839506
2718,120,all_eligible,train_frequency,2025-02-20,1.3257238947466048,0.8215113811728395
2718,120,all_eligible,train_frequency,2025-02-21,0.6557167054424589,0.3571595293209876
2718,120,all_eligible,train_frequency,2025-02-24,1.3415389541260219,0.8481086033950617
2718,120,all_eligible,train_frequency,2025-02-25,0.9572770626370044,0.6066965663580247
2718,120,all_eligible,train_frequency,2025-02-26,1.169218750014853,0.7055160108024691
2718,120,all_eligible,train_frequency,2025-02-27,1.2358233112782742,0.8101687885802469
2718,120,all_eligible,train_frequency,2025-02-28,1.266432626672402,0.8174836033950617
2718,120,matched_horizons,clock_only,2025-02-19,1.1226217619480257,0.7022951404157699
2718,120,matched_horizons,clock_only,2025-02-20,1.2234145684972721,0.7514839113041071
2718,120,matched_horizons,clock_only,2025-02-21,0.7009667859679536,0.39297898062660097
2718,120,matched_horizons,clock_only,2025-02-24,1.1388777844920854,0.7429621555675306
2718,120,matched_horizons,clock_only,2025-02-25,1.1388777844920854,0.7429621555675306
2718,120,matched_horizons,clock_only,2025-02-26,1.0951119760155184,0.6521388273448788
2718,120,matched_horizons,clock_only,2025-02-27,1.1307025438221403,0.7387427301576234
2718,120,matched_horizons,clock_only,2025-02-28,1.222515617049445,0.7809862723318166
2718,120,matched_horizons,frozen_full,2025-02-19,1.0905391506851607,0.6735181067623368
2718,120,matched_horizons,frozen_full,2025-02-20,1.355164093250414,0.8134466462751271
2718,120,matched_horizons,frozen_full,2025-02-21,0.48501496484932766,0.23284886635556956
2718,120,matched_horizons,frozen_full,2025-02-24,1.0214688987634928,0.6408454127544865
2718,120,matched_horizons,frozen_full,2025-02-25,1.0600201927445387,0.6651482478765744
2718,120,matched_horizons,frozen_full,2025-02-26,1.027572371260086,0.5898598481829931
2718,120,matched_horizons,frozen_full,2025-02-27,0.869384659934024,0.539573829776946
2718,120,matched_horizons,frozen_full,2025-02-28,1.1783819734055188,0.7405206121374754
2718,120,matched_horizons,price_only,2025-02-19,1.2318451838988755,0.7871154136146155
2718,120,matched_horizons,price_only,2025-02-20,1.2112143327367524,0.7365870781473774
2718,120,matched_horizons,price_only,2025-02-21,0.44678466860347676,0.20401823428963406
2718,120,matched_horizons,price_only,2025-02-24,0.875992526719845,0.5293745339553749
2718,120,matched_horizons,price_only,2025-02-25,0.9856492171113784,0.6138527437708857
2718,120,matched_horizons,price_only,2025-02-26,1.0898154945601128,0.6772561592224552
2718,120,matched_horizons,price_only,2025-02-27,0.904996097746818,0.5644859751492795
2718,120,matched_horizons,price_only,2025-02-28,1.1189813398823718,0.6803222770353107
2718,120,matched_horizons,train_frequency,2025-02-19,1.142464160048831,0.719404899691358
2718,120,matched_horizons,train_frequency,2025-02-20,1.3019352793996468,0.7913184799382715
2718,120,matched_horizons,train_frequency,2025-02-21,0.6351403612855893,0.34463638117283946
2718,120,matched_horizons,train_frequency,2025-02-24,1.1720348635379478,0.7814033564814814
2718,120,matched_horizons,train_frequency,2025-02-25,1.1720348635379478,0.7814033564814814
2718,120,matched_horizons,train_frequency,2025-02-26,1.1328273464785663,0.6663956404320986
2718,120,matched_horizons,train_frequency,2025-02-27,1.152100973619096,0.7724141589506173
2718,120,matched_horizons,train_frequency,2025-02-28,1.2573442961229437,0.8144666280864198
2718,240,all_eligible,clock_only,2025-02-19,0.8800224091787967,0.509556512970838
2718,240,all_eligible,clock_only,2025-02-20,1.477704538639471,0.8950422806418687
2718,240,all_eligible,clock_only,2025-02-21,0.7568840712405077,0.437778510263815
2718,240,all_eligible,clock_only,2025-02-24,1.2457606386573152,0.7769508698352883
2718,240,all_eligible,clock_only,2025-02-25,1.067289356061326,0.6737162403546566
2718,240,all_eligible,clock_only,2025-02-26,1.1475851206736183,0.7128551185051273
2718,240,all_eligible,clock_only,2025-02-27,1.2193114283222763,0.7651294993779718
2718,240,all_eligible,clock_only,2025-02-28,1.2193114283222763,0.7651294993779718
2718,240,all_eligible,frozen_full,2025-02-19,0.8623679304552767,0.49845327298179903
2718,240,all_eligible,frozen_full,2025-02-20,1.2882563250222199,0.8032220386070084
2718,240,all_eligible,frozen_full,2025-02-21,0.6388838135797283,0.34133684539324477
2718,240,all_eligible,frozen_full,2025-02-24,1.0953057898329241,0.6888837724971745
2718,240,all_eligible,frozen_full,2025-02-25,1.1944083543426653,0.7537417061202165
2718,240,all_eligible,frozen_full,2025-02-26,1.2495210476387164,0.7703574212918549
2718,240,all_eligible,frozen_full,2025-02-27,1.1225356886514932,0.723228259295379
2718,240,all_eligible,frozen_full,2025-02-28,1.193121093389069,0.7765538823764978
