run,horizon_minutes,session_id,loss,baseline_loss,loss_difference
base-2718,60,2025-02-19,1.0801722328799306,1.0017888703124678,0.07838336256746291
base-2718,60,2025-02-20,1.0764644460565038,1.1753703275198542,-0.09890588146335039
base-2718,60,2025-02-21,0.7000622013842143,0.9266361140013876,-0.22657391261717333
base-2718,60,2025-02-24,1.1397388140564901,1.287028968426055,-0.14729015436956502
base-2718,60,2025-02-25,0.8658700397401874,1.0936849675824343,-0.22781492784224688
base-2718,60,2025-02-26,1.0590779976697309,1.0842428035425717,-0.02516480587284101
base-2718,60,2025-02-27,0.9093407880373354,1.10510338598592,-0.19576259794858475
base-2718,60,2025-02-28,0.9689785710442709,1.067828928098115,-0.09885035705384398
base-2718,120,2025-02-19,0.9518596981995621,0.9395346405435344,0.012325057656027677
base-2718,120,2025-02-20,1.3086803799663778,1.3257238947466048,-0.01704351478022704
base-2718,120,2025-02-21,0.4913442249261486,0.6557167054424589,-0.1643724805163103
base-2718,120,2025-02-24,1.1731110189706813,1.3415389541260219,-0.1684279351553405
base-2718,120,2025-02-25,0.8956885601305705,0.9572770626370044,-0.06158850250643401
base-2718,120,2025-02-26,1.070674270287064,1.169218750014853,-0.09854447972778904
base-2718,120,2025-02-27,1.0127778828725877,1.2358233112782742,-0.2230454284056864
base-2718,120,2025-02-28,1.2354095450388771,1.266432626672402,-0.031023081633524806
base-2718,240,2025-02-19,0.8623679304552767,0.8110030838102719,0.05136484664500478
base-2718,240,2025-02-20,1.2882563250222197,1.341101198658151,-0.05284487363593138
base-2718,240,2025-02-21,0.6388838135797283,0.7142005897577776,-0.07531677617804913
base-2718,240,2025-02-24,1.0953057898329241,1.2078347418006554,-0.11252895196773134
base-2718,240,2025-02-25,1.1944083543426653,1.303805489703362,-0.10939713536069666
base-2718,240,2025-02-26,1.2495210476387162,1.2625306860081575,-0.013009638369441193
base-2718,240,2025-02-27,1.1225356886514932,1.1856236656577395,-0.06308797700624641
base-2718,240,2025-02-28,1.193121093389069,1.1856236656577395,0.007497427731329411
