run,horizon_minutes,session_id,loss,baseline_loss,loss_difference
null-1729,60,2025-02-19,1.1235696816280505,1.025948844295766,0.0976208373322844
null-1729,60,2025-02-20,1.0580111573155613,1.0760358660119966,-0.018024708696435257
null-1729,60,2025-02-21,1.0467200223309656,1.082731157785156,-0.0360111354541902
null-1729,60,2025-02-24,1.098736768891556,1.129470533614807,-0.030733764723251233
null-1729,60,2025-02-25,1.0962874142805195,1.0940876204830339,0.0021997937974855227
null-1729,60,2025-02-26,1.1061884973438425,1.148115217313682,-0.04192671996983953
null-1729,60,2025-02-27,0.9788948181418249,1.0460347196152437,-0.0671399014734188
null-1729,60,2025-02-28,1.1937868684054451,1.1004453161932835,0.09334155221216159
null-1729,120,2025-02-19,1.0242967285714364,0.9163830662121364,0.10791366235929992
null-1729,120,2025-02-20,1.0163061100556647,0.9521770594356568,0.06412905062000789
null-1729,120,2025-02-21,1.0732851236135756,1.091901095406285,-0.018615971792709442
null-1729,120,2025-02-24,1.1052218827491955,1.2242970617206097,-0.11907517897141416
null-1729,120,2025-02-25,1.0887464809917915,1.0931757193952767,-0.004429238403485299
null-1729,120,2025-02-26,1.1548972338747518,1.1597717679788992,-0.004874534104147388
null-1729,120,2025-02-27,0.9701212144350142,1.0146838591013305,-0.044562644666316285
null-1729,120,2025-02-28,1.3099865475187078,1.240919434343378,0.06906711317532978
null-1729,240,2025-02-19,0.8822830659578713,0.8507761247635285,0.03150694119434281
null-1729,240,2025-02-20,0.8173854990345659,0.8507761247635285,-0.03339062572896249
null-1729,240,2025-02-21,0.9651660785102004,0.9573173115628271,0.00784876694737339
null-1729,240,2025-02-24,1.1557703880797203,1.172228773595525,-0.016458385515804592
null-1729,240,2025-02-25,1.0613863685372704,1.0939034671764019,-0.03251709863913142
null-1729,240,2025-02-26,1.0897000867339701,1.0246958451525638,0.0650042415814061
null-1729,240,2025-02-27,0.8886541842205704,0.9213158257139672,-0.03266164149339675
null-1729,240,2025-02-28,1.5768227483899628,1.607773588829364,-0.0309508404394011
