decision_time,session_id,segment_id,valid,state_id,state_age_minutes,flow_available,flow_pressure,absorption,response_z5,vwap_available,recovery_active,recovery_failed_now,recovery_failures,reference_available,reference_residual_z,minutes_remaining,minutes_from_segment_open,state_0,state_1,state_2,state_3,state_4
2025-01-06 19:20:00+00:00,2025-01-06,2025-01-06:1,True,0,5,True,0.20833333333333334,0.14180322731968023,0.38469898757002174,True,0,0,2,True,0.8602130870819154,100.0,380.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 19:25:00+00:00,2025-01-06,2025-01-06:1,True,4,5,True,0.036036036036036036,0.036036036036036036,0.0,True,0,0,2,True,0.873082986784066,95.0,385.0,0.0,0.0,0.0,0.0,1.0
2025-01-06 19:30:00+00:00,2025-01-06,2025-01-06:1,True,4,10,True,0.045454545454545456,0.045454545454545456,0.0,True,0,0,2,True,0.0,90.0,390.0,0.0,0.0,0.0,0.0,1.0
2025-01-06 19:35:00+00:00,2025-01-06,2025-01-06:1,True,0,5,True,-0.32954545454545453,0.32954545454545453,0.8019050885958269,True,0,0,2,True,0.8965571448016301,85.0,395.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 19:40:00+00:00,2025-01-06,2025-01-06:1,True,0,10,True,0.20476190476190476,0.20476190476190476,0.0,True,0,0,2,True,0.9069127335737118,80.0,400.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 19:45:00+00:00,2025-01-06,2025-01-06:1,True,0,15,True,-0.08532423208191127,0.08532423208191127,0.0,True,0,0,2,True,0.9125487583759535,75.0,405.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 19:50:00+00:00,2025-01-06,2025-01-06:1,True,0,20,True,-0.1779935275080906,0.07917877171557511,-0.8100389583182404,True,0,0,2,True,-0.9056510876113522,70.0,410.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 19:55:00+00:00,2025-01-06,2025-01-06:1,True,0,25,True,-0.0449438202247191,0.0449438202247191,0.39950374987912923,True,0,0,2,True,-0.8933175419958064,65.0,415.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 20:00:00+00:00,2025-01-06,2025-01-06:1,True,0,30,True,-0.10559006211180125,0.10559006211180125,0.8019050885972149,True,0,0,2,True,0.1676482761449356,60.0,420.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 20:05:00+00:00,2025-01-06,2025-01-06:1,True,0,35,True,0.24050632911392406,0.24050632911392406,-0.5121712385016042,True,0,0,2,True,0.8020276179618073,55.0,425.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 20:10:00+00:00,2025-01-06,2025-01-06:1,True,3,5,True,-0.07598784194528875,0.008638288951671366,-2.174368827882115,True,0,0,2,True,0.4541959764627233,50.0,430.0,0.0,0.0,0.0,1.0,0.0
2025-01-06 20:15:00+00:00,2025-01-06,2025-01-06:1,True,0,5,True,0.1111111111111111,0.03944097380756057,1.0357254813552281,True,0,0,2,True,-1.157976291167845,45.0,435.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 20:20:00+00:00,2025-01-06,2025-01-06:1,True,0,10,True,0.24855491329479767,0.24855491329479767,0.0,True,0,0,2,True,0.0,40.0,440.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 20:25:00+00:00,2025-01-06,2025-01-06:1,True,0,15,True,-0.141439205955335,0.141439205955335,0.5068471656688969,True,0,0,2,True,0.0,35.0,445.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 20:30:00+00:00,2025-01-06,2025-01-06:1,True,3,5,True,0.09392265193370165,0.09392265193370165,-1.9066803713555416,True,0,0,2,True,-1.802679112024811,30.0,450.0,0.0,0.0,0.0,1.0,0.0
2025-01-06 20:35:00+00:00,2025-01-06,2025-01-06:1,True,0,5,True,0.22713864306784662,0.14464012126418435,0.45131185842562554,True,0,0,2,True,-1.7167216203533544,25.0,455.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 20:40:00+00:00,2025-01-06,2025-01-06:1,True,0,10,True,0.308411214953271,0.08241688543296344,1.319643669761628,True,0,0,2,True,0.9836043172204962,20.0,460.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 20:45:00+00:00,2025-01-06,2025-01-06:1,True,0,15,True,0.00847457627118644,0.005552440147578771,0.4228331571525964,True,0,0,2,True,0.21435536574747371,15.0,465.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 20:50:00+00:00,2025-01-06,2025-01-06:1,True,0,20,True,0.15789473684210525,0.10470620981504358,0.4107701618117366,True,0,0,2,True,-0.7486860941028987,10.0,470.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 20:55:00+00:00,2025-01-06,2025-01-06:1,True,1,5,True,-0.22408026755852842,0.22408026755852842,2.7557927339834736,True,0,0,2,True,2.0540466283631256,5.0,475.0,0.0,1.0,0.0,0.0,0.0
2025-01-06 21:00:00+00:00,2025-01-06,2025-01-06:1,True,1,10,True,-0.07780979827089338,0.07780979827089338,1.3976853961028814,True,0,0,2,True,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
2025-01-07 13:00:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,False,,,,False,0,0,0,False,,480.0,0.0,,,,,
2025-01-07 13:05:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,True,0.03951367781155015,,,False,0,0,0,False,,475.0,5.0,,,,,
2025-01-07 13:10:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,True,-0.05755395683453238,,,False,0,0,0,False,,470.0,10.0,,,,,
2025-01-07 13:15:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,True,-0.09090909090909091,,,False,0,0,0,False,,465.0,15.0,,,,,
2025-01-07 13:20:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,True,-0.00684931506849315,,,False,0,0,0,False,,460.0,20.0,,,,,
2025-01-07 13:25:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,True,0.08955223880597014,,,False,0,0,0,False,,455.0,25.0,,,,,
2025-01-07 13:30:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,True,0.05070993914807302,,,False,0,0,0,False,,450.0,30.0,,,,,
2025-01-07 13:35:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,True,0.0,,,False,0,0,0,False,,445.0,35.0,,,,,
2025-01-07 13:40:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,True,0.03821656050955414,,,False,0,0,0,False,,440.0,40.0,,,,,
2025-01-07 13:45:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,True,0.051094890510948905,,,False,0,0,0,False,,435.0,45.0,,,,,
2025-01-07 13:50:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,True,-0.2344213649851632,,,False,0,0,0,False,,430.0,50.0,,,,,
2025-01-07 13:55:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,True,0.06796116504854369,,,False,0,0,0,False,,425.0,55.0,,,,,
2025-01-07 14:00:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,True,0.08681672025723473,,,False,0,0,0,False,,420.0,60.0,,,,,
2025-01-07 14:05:00+00:00,2025-01-07,2025-01-07:1,True,3,5,True,0.03954802259887006,0.03954802259887006,-0.29279217709429833,True,0,0,0,False,,415.0,65.0,0.0,0.0,0.0,1.0,0.0
2025-01-07 14:10:00+00:00,2025-01-07,2025-01-07:1,True,0,5,True,-0.00625,0.00625,1.780947482947311,True,0,0,0,False,,410.0,70.0,1.0,0.0,0.0,0.0,0.0
2025-01-07 14:15:00+00:00,2025-01-07,2025-01-07:1,True,0,10,True,0.13138686131386862,0.13138686131386862,-0.2812424355663024,True,0,0,0,False,,405.0,75.0,1.0,0.0,0.0,0.0,0.0
2025-01-07 14:20:00+00:00,2025-01-07,2025-01-07:1,True,0,15,True,0.05084745762711865,0.05084745762711865,0.0,True,0,0,0,False,,400.0,80.0,1.0,0.0,0.0,0.0,0.0
2025-01-07 14:25:00+00:00,2025-01-07,2025-01-07:1,True,0,20,True,0.2578616352201258,0.14772123552879324,0.5570961895255396,True,0,0,0,False,,395.0,85.0,1.0,0.0,0.0,0.0,0.0
2025-01-07 14:30:00+00:00,2025-01-07,2025-01-07:1,True,0,25,True,-0.0728476821192053,0.05480437060244235,-0.28460076867289474,True,0,0,0,False,,390.0,90.0,1.0,0.0,0.0,0.0,0.0
2025-01-07 14:35:00+00:00,2025-01-07,2025-01-07:1,True,1,5,True,-0.33070866141732286,0.33070866141732286,0.3173785565250647,True,0,0,0,False,,385.0,95.0,0.0,1.0,0.0,0.0,0.0
2025-01-07 14:40:00+00:00,2025-01-07,2025-01-07:1,True,0,5,True,-0.22388059701492538,0.16104832006735414,-0.329408416095358,True,0,0,0,False,,380.0,100.0,1.0,0.0,0.0,0.0,0.0
2025-01-07 14:45:00+00:00,2025-01-07,2025-01-07:1,True,0,10,True,-0.005847953216374269,0.005847953216374269,0.6487530731176475,True,0,0,0,False,,375.0,105.0,1.0,0.0,0.0,0.0,0.0
2025-01-07 14:50:00+00:00,2025-01-07,2025-01-07:1,True,0,15,True,-0.007518796992481203,0.007518796992481203,0.3206804921838244,True,0,0,0,False,,370.0,110.0,1.0,0.0,0.0,0.0,0.0
2025-01-07 14:55:00+00:00,2025-01-07,2025-01-07:1,True,0,20,True,-0.10743801652892562,0.10743801652892562,0.7369361788408897,True,0,0,0,False,,365.0,115.0,1.0,0.0,0.0,0.0,0.0
2025-01-07 15:00:00+00:00,2025-01-07,2025-01-07:1,True,1,5,True,0.12684365781710916,0.038481503287637206,1.1927775955342896,True,0,0,0,False,,360.0,120.0,0.0,1.0,0.0,0.0,0.0
2025-01-07 15:05:00+00:00,2025-01-07,2025-01-07:1,True,2,5,True,0.23432343234323433,0.23432343234323433,-0.3909283770109624,True,0,0,0,True,-0.2303979316663354,355.0,125.0,0.0,0.0,1.0,0.0,0.0
2025-01-07 15:10:00+00:00,2025-01-07,2025-01-07:1,True,1,5,True,-0.018867924528301886,0.018867924528301886,1.2985223755804964,True,0,0,0,True,0.0,350.0,130.0,0.0,1.0,0.0,0.0,0.0
2025-01-07 15:15:00+00:00,2025-01-07,2025-01-07:1,True,1,10,True,-0.017793594306049824,0.017793594306049824,0.44279517986249284,True,0,0,0,True,-0.7324750243665274,345.0,135.0,0.0,1.0,0.0,0.0,0.0
2025-01-07 15:20:00+00:00,2025-01-07,2025-01-07:1,True,2,5,True,-0.3680555555555556,0.29571523390296023,-0.21883694932416625,True,0,0,0,True,-0.48933429467751244,340.0,140.0,0.0,0.0,1.0,0.0,0.0
2025-01-07 15:25:00+00:00,2025-01-07,2025-01-07:1,True,0,5,True,-0.0759493670886076,0.023329104773285207,-1.1803651827870374,True,0,0,0,True,-1.0557507147931118,335.0,145.0,1.0,0.0,0.0,0.0,0.0
2025-01-07 15:30:00+00:00,2025-01-07,2025-01-07:1,True,3,5,True,0.2640449438202247,0.2640449438202247,-7.886329245168973,True,0,0,0,True,-11.398669101940122,330.0,150.0,0.0,0.0,0.0,1.0,0.0
2025-01-07 15:35:00+00:00,2025-01-07,2025-01-07:1,True,3,10,True,-0.007751937984496124,0.005281829634539528,-0.38367031523397827,True,0,0,0,True,0.9079582112182544,325.0,155.0,0.0,0.0,0.0,1.0,0.0
2025-01-07 15:40:00+00:00,2025-01-07,2025-01-07:1,True,4,5,True,-0.06993006993006994,0.06993006993006994,0.0,True,0,0,0,True,0.411110846733022,320.0,160.0,0.0,0.0,0.0,0.0,1.0
