decision_time,session_id,segment_id,valid,state_id,state_age_minutes,flow_available,flow_pressure,absorption,response_z5,vwap_available,recovery_active,recovery_failed_now,recovery_failures,reference_available,reference_residual_z,minutes_remaining,minutes_from_segment_open,state_0,state_1,state_2,state_3,state_4
2025-01-06 14:45:00+00:00,2025-01-06,2025-01-06:1,True,3,10,False,,,-0.39237084377381337,True,0,0,0,False,,375.0,105.0,0.0,0.0,0.0,1.0,0.0
2025-01-06 14:50:00+00:00,2025-01-06,2025-01-06:1,True,3,15,False,,,-1.1059080565572605,True,0,0,0,False,,370.0,110.0,0.0,0.0,0.0,1.0,0.0
2025-01-06 14:55:00+00:00,2025-01-06,2025-01-06:1,True,4,5,False,,,0.0,True,0,0,0,False,,365.0,115.0,0.0,0.0,0.0,0.0,1.0
2025-01-06 15:00:00+00:00,2025-01-06,2025-01-06:1,True,3,5,False,,,-1.4525460784047535,True,0,0,0,False,,360.0,120.0,0.0,0.0,0.0,1.0,0.0
2025-01-06 15:05:00+00:00,2025-01-06,2025-01-06:1,True,4,5,False,,,1.040465668505955,True,1,0,0,True,1.9992473110854652,355.0,125.0,0.0,0.0,0.0,0.0,1.0
2025-01-06 15:10:00+00:00,2025-01-06,2025-01-06:1,True,3,5,False,,,-1.4196125417604235,True,0,1,1,True,-0.365531979034741,350.0,130.0,0.0,0.0,0.0,1.0,0.0
2025-01-06 15:15:00+00:00,2025-01-06,2025-01-06:1,True,3,10,False,,,-1.1049540934231592,True,0,0,1,True,0.0,345.0,135.0,0.0,0.0,0.0,1.0,0.0
2025-01-06 15:20:00+00:00,2025-01-06,2025-01-06:1,True,4,5,False,,,0.18694231937003053,True,1,0,1,True,1.22518471118585,340.0,140.0,0.0,0.0,0.0,0.0,1.0
2025-01-06 15:25:00+00:00,2025-01-06,2025-01-06:1,True,4,10,False,,,0.18252692744707136,True,1,0,1,True,-0.7888215535943265,335.0,145.0,0.0,0.0,0.0,0.0,1.0
2025-01-06 15:30:00+00:00,2025-01-06,2025-01-06:1,True,3,5,False,,,-3.1542685016937817,True,0,1,2,True,-10.348457163756324,330.0,150.0,0.0,0.0,0.0,1.0,0.0
2025-01-06 15:35:00+00:00,2025-01-06,2025-01-06:1,True,4,5,False,,,0.5389755497832887,True,1,0,2,True,0.3453165603309395,325.0,155.0,0.0,0.0,0.0,0.0,1.0
2025-01-06 15:40:00+00:00,2025-01-06,2025-01-06:1,True,0,5,False,,,1.5360873198039486,True,1,0,2,True,-0.17141252244276806,320.0,160.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 15:45:00+00:00,2025-01-06,2025-01-06:1,True,0,10,False,,,-0.7332468487988878,True,1,0,2,True,-2.1876598991333904,315.0,165.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 15:50:00+00:00,2025-01-06,2025-01-06:1,True,0,15,False,,,-0.2951468413374653,True,0,1,3,True,-0.32998420028745873,310.0,170.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 15:55:00+00:00,2025-01-06,2025-01-06:1,True,0,20,False,,,-0.29288528393176383,True,0,0,3,True,-0.030977918429866955,305.0,175.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 16:00:00+00:00,2025-01-06,2025-01-06:1,True,0,25,False,,,0.5085540727128066,True,0,0,3,True,0.30037774206946877,300.0,180.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 16:05:00+00:00,2025-01-06,2025-01-06:1,True,0,30,False,,,-0.07309191843996897,True,0,0,3,True,0.0,295.0,185.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 16:10:00+00:00,2025-01-06,2025-01-06:1,True,0,35,False,,,0.4398812232537208,True,0,0,3,True,0.0,290.0,190.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 16:15:00+00:00,2025-01-06,2025-01-06:1,True,0,40,False,,,0.29403646527480604,True,0,0,3,True,0.32874276210957853,285.0,195.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 16:20:00+00:00,2025-01-06,2025-01-06:1,True,0,45,False,,,0.4407268580322394,True,0,0,3,True,0.2876171911567285,280.0,200.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 16:25:00+00:00,2025-01-06,2025-01-06:1,True,0,50,False,,,0.0,True,0,0,3,True,0.042778010801951906,275.0,205.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 16:30:00+00:00,2025-01-06,2025-01-06:1,True,0,55,False,,,0.0,True,0,0,3,True,-0.33716487679230195,270.0,210.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 16:35:00+00:00,2025-01-06,2025-01-06:1,True,0,60,False,,,-0.31899569321206656,True,0,0,3,True,0.0,265.0,215.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 16:40:00+00:00,2025-01-06,2025-01-06:1,True,0,65,False,,,0.6459840247573171,True,0,0,3,True,-1.1555713533893428,260.0,220.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 16:45:00+00:00,2025-01-06,2025-01-06:1,True,0,70,False,,,0.38871467239515517,True,0,0,3,True,0.579461620884752,255.0,225.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 16:50:00+00:00,2025-01-06,2025-01-06:1,True,1,5,False,,,1.6221934848198898,True,0,0,3,True,0.18729712876257504,250.0,230.0,0.0,1.0,0.0,0.0,0.0
2025-01-06 16:55:00+00:00,2025-01-06,2025-01-06:1,True,0,5,False,,,-1.0854100681193215,True,0,0,3,True,-0.9708202783098883,245.0,235.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 17:00:00+00:00,2025-01-06,2025-01-06:1,True,0,10,False,,,-0.45614362280781473,True,0,0,3,True,-1.0199681481012974,240.0,240.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 17:05:00+00:00,2025-01-06,2025-01-06:1,True,1,5,False,,,0.4570680291154822,True,0,0,3,True,-0.2099449934975925,235.0,245.0,0.0,1.0,0.0,0.0,0.0
2025-01-06 17:10:00+00:00,2025-01-06,2025-01-06:1,True,1,10,False,,,1.3405052460624356,True,0,0,3,True,0.0,230.0,250.0,0.0,1.0,0.0,0.0,0.0
2025-01-06 17:15:00+00:00,2025-01-06,2025-01-06:1,True,1,15,False,,,1.7629007147425653,True,0,0,3,True,-1.2168653247105747,225.0,255.0,0.0,1.0,0.0,0.0,0.0
2025-01-06 17:20:00+00:00,2025-01-06,2025-01-06:1,True,2,5,False,,,0.0,True,0,0,3,True,0.0,220.0,260.0,0.0,0.0,1.0,0.0,0.0
2025-01-06 17:25:00+00:00,2025-01-06,2025-01-06:1,True,1,5,False,,,0.4681827062581713,True,0,0,3,True,1.0468883570830874,215.0,265.0,0.0,1.0,0.0,0.0,0.0
2025-01-06 17:30:00+00:00,2025-01-06,2025-01-06:1,True,2,5,False,,,0.0,True,0,0,3,True,0.24060165186943427,210.0,270.0,0.0,0.0,1.0,0.0,0.0
2025-01-06 17:35:00+00:00,2025-01-06,2025-01-06:1,True,1,5,False,,,0.9415170413491062,True,0,0,3,True,-0.019956431500853352,205.0,275.0,0.0,1.0,0.0,0.0,0.0
2025-01-06 17:40:00+00:00,2025-01-06,2025-01-06:1,True,2,5,False,,,-1.4525611088123502,True,0,0,3,True,-0.45637084159630653,200.0,280.0,0.0,0.0,1.0,0.0,0.0
2025-01-06 17:45:00+00:00,2025-01-06,2025-01-06:1,True,0,5,False,,,1.1961461030993392,True,0,0,3,True,0.5349327995097107,195.0,285.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 17:50:00+00:00,2025-01-06,2025-01-06:1,True,0,10,False,,,0.2591892151412023,True,0,0,3,True,1.5110602071543016,190.0,290.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 17:55:00+00:00,2025-01-06,2025-01-06:1,True,0,15,False,,,0.0,True,0,0,3,True,0.0,185.0,295.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 18:00:00+00:00,2025-01-06,2025-01-06:1,True,1,5,False,,,2.3410477541372385,True,0,0,3,True,2.19721040875853,180.0,300.0,0.0,1.0,0.0,0.0,0.0
2025-01-06 18:05:00+00:00,2025-01-06,2025-01-06:1,True,1,10,False,,,0.24730754700653937,True,0,0,3,True,0.7233584385691947,175.0,305.0,0.0,1.0,0.0,0.0,0.0
2025-01-06 18:10:00+00:00,2025-01-06,2025-01-06:1,True,2,5,False,,,-0.4985060165225282,True,0,0,3,True,0.7113642800067446,170.0,310.0,0.0,0.0,1.0,0.0,0.0
2025-01-06 18:15:00+00:00,2025-01-06,2025-01-06:1,True,0,5,False,,,-0.4923238219247554,True,0,0,3,True,-1.1008695327662545,165.0,315.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 18:20:00+00:00,2025-01-06,2025-01-06:1,True,1,5,False,,,0.9650246668845229,True,0,0,3,True,0.4150730434272609,160.0,320.0,0.0,1.0,0.0,0.0,0.0
2025-01-06 18:25:00+00:00,2025-01-06,2025-01-06:1,True,2,5,False,,,-0.4699318382777805,True,0,0,3,True,-1.050799535180555,155.0,325.0,0.0,0.0,1.0,0.0,0.0
2025-01-06 18:30:00+00:00,2025-01-06,2025-01-06:1,True,0,5,False,,,0.9650246668844688,True,0,0,3,True,0.0,150.0,330.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 18:35:00+00:00,2025-01-06,2025-01-06:1,True,0,10,False,,,0.48251233344160277,True,0,0,3,True,1.0789303775574688,145.0,335.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 18:40:00+00:00,2025-01-06,2025-01-06:1,True,0,15,False,,,-1.421144379388656,True,0,0,3,True,0.0,140.0,340.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 18:45:00+00:00,2025-01-06,2025-01-06:1,True,0,20,False,,,-1.4744497438308588,True,0,0,3,True,-1.0989899522063993,135.0,345.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 18:50:00+00:00,2025-01-06,2025-01-06:1,True,3,5,False,,,-1.4955180495648372,True,0,0,3,True,-1.1146933401370709,130.0,350.0,0.0,0.0,0.0,1.0,0.0
2025-01-06 18:55:00+00:00,2025-01-06,2025-01-06:1,True,4,5,False,,,0.9970120330436364,True,0,0,3,True,1.1146933401338348,125.0,355.0,0.0,0.0,0.0,0.0,1.0
2025-01-06 19:00:00+00:00,2025-01-06,2025-01-06:1,True,4,10,False,,,0.9865069063567146,True,0,0,3,True,0.0,120.0,360.0,0.0,0.0,0.0,0.0,1.0
2025-01-06 19:05:00+00:00,2025-01-06,2025-01-06:1,True,3,5,False,,,-3.1453854742558436,True,0,0,3,True,-0.8791619669836231,115.0,365.0,0.0,0.0,0.0,1.0,0.0
2025-01-06 19:10:00+00:00,2025-01-06,2025-01-06:1,True,3,10,False,,,-0.7700420924336091,True,0,0,3,True,0.0,110.0,370.0,0.0,0.0,0.0,1.0,0.0
2025-01-06 19:15:00+00:00,2025-01-06,2025-01-06:1,True,3,15,False,,,-1.94246819543059,True,0,0,3,True,-2.8424003646565827,105.0,375.0,0.0,0.0,0.0,1.0,0.0
2025-01-06 19:20:00+00:00,2025-01-06,2025-01-06:1,True,4,5,False,,,0.36580340869365413,True,1,0,3,True,1.4665074471602702,100.0,380.0,0.0,0.0,0.0,0.0,1.0
2025-01-06 19:25:00+00:00,2025-01-06,2025-01-06:1,True,4,10,False,,,-0.364155327886363,True,1,0,3,True,0.8142760675226325,95.0,385.0,0.0,0.0,0.0,0.0,1.0
2025-01-06 19:30:00+00:00,2025-01-06,2025-01-06:1,True,3,5,False,,,-0.7338292848353138,True,0,1,4,True,0.0,90.0,390.0,0.0,0.0,0.0,1.0,0.0
2025-01-06 19:35:00+00:00,2025-01-06,2025-01-06:1,True,4,5,False,,,0.0,True,0,0,4,True,0.0,85.0,395.0,0.0,0.0,0.0,0.0,1.0
2025-01-06 19:40:00+00:00,2025-01-06,2025-01-06:1,True,3,5,False,,,-0.37186186951576694,True,0,0,4,True,0.0,80.0,400.0,0.0,0.0,0.0,1.0,0.0
2025-01-06 19:45:00+00:00,2025-01-06,2025-01-06:1,True,0,5,False,,,0.0,True,0,0,4,True,0.8332189239623244,75.0,405.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 19:50:00+00:00,2025-01-06,2025-01-06:1,True,3,5,False,,,-0.733480688889136,True,0,0,4,True,-0.8200563402709068,70.0,410.0,0.0,0.0,0.0,1.0,0.0
2025-01-06 19:55:00+00:00,2025-01-06,2025-01-06:1,True,0,5,False,,,0.3753978780967558,True,0,0,4,True,0.0,65.0,415.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 20:00:00+00:00,2025-01-06,2025-01-06:1,True,0,10,False,,,0.3726268308237722,True,0,0,4,True,0.15316720383287263,60.0,420.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 20:05:00+00:00,2025-01-06,2025-01-06:1,True,0,15,False,,,-0.469200654018096,True,0,0,4,True,0.0,55.0,425.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 20:10:00+00:00,2025-01-06,2025-01-06:1,True,3,5,False,,,-1.9510129709736552,True,0,0,4,True,-0.2622635054799453,50.0,430.0,0.0,0.0,0.0,1.0,0.0
2025-01-06 20:15:00+00:00,2025-01-06,2025-01-06:1,True,0,5,False,,,0.9683740725421077,True,0,0,4,True,0.8302185851979916,45.0,435.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 20:20:00+00:00,2025-01-06,2025-01-06:1,True,0,10,False,,,0.0,True,0,0,4,True,0.8959572887539717,40.0,440.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 20:25:00+00:00,2025-01-06,2025-01-06:1,True,0,15,False,,,0.0,True,0,0,4,True,0.0,35.0,445.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 20:30:00+00:00,2025-01-06,2025-01-06:1,True,3,5,False,,,-1.6256957799582077,True,0,0,4,True,-0.8147747331467189,30.0,450.0,0.0,0.0,0.0,1.0,0.0
2025-01-06 20:35:00+00:00,2025-01-06,2025-01-06:1,True,4,5,False,,,0.5264064192227798,True,1,0,4,True,-1.177080537177733,25.0,455.0,0.0,0.0,0.0,0.0,1.0
2025-01-06 20:40:00+00:00,2025-01-06,2025-01-06:1,True,0,5,False,,,1.4583675054801386,True,1,0,4,True,0.0,20.0,460.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 20:45:00+00:00,2025-01-06,2025-01-06:1,True,0,10,False,,,0.48579831206042023,True,1,0,4,True,0.0,15.0,465.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 20:50:00+00:00,2025-01-06,2025-01-06:1,True,0,15,False,,,0.4810906210694654,True,1,0,4,True,0.0,10.0,470.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 20:55:00+00:00,2025-01-06,2025-01-06:1,True,1,5,False,,,2.6576836102838324,True,1,0,4,True,1.5447296900107599,5.0,475.0,0.0,1.0,0.0,0.0,0.0
2025-01-06 21:00:00+00:00,2025-01-06,2025-01-06:1,True,1,10,False,,,1.614708844928813,True,0,0,4,True,0.20286751066344771,0.0,480.0,0.0,1.0,0.0,0.0,0.0
2025-01-07 13:00:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,False,,,,False,0,0,0,False,,480.0,0.0,,,,,
2025-01-07 13:05:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,False,,,,False,0,0,0,False,,475.0,5.0,,,,,
2025-01-07 13:10:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,False,,,,False,0,0,0,False,,470.0,10.0,,,,,
2025-01-07 13:15:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,False,,,,False,0,0,0,False,,465.0,15.0,,,,,
2025-01-07 13:20:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,False,,,,False,0,0,0,False,,460.0,20.0,,,,,
2025-01-07 13:25:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,False,,,,False,0,0,0,False,,455.0,25.0,,,,,
2025-01-07 13:30:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,False,,,,False,0,0,0,False,,450.0,30.0,,,,,
2025-01-07 13:35:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,False,,,,False,0,0,0,False,,445.0,35.0,,,,,
2025-01-07 13:40:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,False,,,,False,0,0,0,False,,440.0,40.0,,,,,
2025-01-07 13:45:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,False,,,,False,0,0,0,False,,435.0,45.0,,,,,
2025-01-07 13:50:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,False,,,,False,0,0,0,False,,430.0,50.0,,,,,
2025-01-07 13:55:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,False,,,,False,0,0,0,False,,425.0,55.0,,,,,
2025-01-07 14:00:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,False,,,,False,0,0,0,False,,420.0,60.0,,,,,
2025-01-07 14:05:00+00:00,2025-01-07,2025-01-07:1,True,0,5,False,,,0.0,True,0,0,0,False,,415.0,65.0,1.0,0.0,0.0,0.0,0.0
2025-01-07 14:10:00+00:00,2025-01-07,2025-01-07:1,True,0,10,False,,,1.7278967874599669,True,0,0,0,False,,410.0,70.0,1.0,0.0,0.0,0.0,0.0
2025-01-07 14:15:00+00:00,2025-01-07,2025-01-07:1,True,0,15,False,,,0.0,True,0,0,0,False,,405.0,75.0,1.0,0.0,0.0,0.0,0.0
2025-01-07 14:20:00+00:00,2025-01-07,2025-01-07:1,True,0,20,False,,,0.27308133365016923,True,0,0,0,False,,400.0,80.0,1.0,0.0,0.0,0.0,0.0
2025-01-07 14:25:00+00:00,2025-01-07,2025-01-07:1,True,1,5,False,,,0.808417257076162,True,0,0,0,False,,395.0,85.0,0.0,1.0,0.0,0.0,0.0
2025-01-07 14:30:00+00:00,2025-01-07,2025-01-07:1,True,2,5,False,,,0.0,True,0,0,0,False,,390.0,90.0,0.0,0.0,1.0,0.0,0.0
2025-01-07 14:35:00+00:00,2025-01-07,2025-01-07:1,True,1,5,False,,,0.6252229665439932,True,0,0,0,False,,385.0,95.0,0.0,1.0,0.0,0.0,0.0
2025-01-07 14:40:00+00:00,2025-01-07,2025-01-07:1,True,2,5,False,,,0.0,True,0,0,0,False,,380.0,100.0,0.0,0.0,1.0,0.0,0.0
2025-01-07 14:45:00+00:00,2025-01-07,2025-01-07:1,True,1,5,False,,,0.641920656642715,True,0,0,0,False,,375.0,105.0,0.0,1.0,0.0,0.0,0.0
2025-01-07 14:50:00+00:00,2025-01-07,2025-01-07:1,True,1,10,False,,,0.3245212559929931,True,0,0,0,False,,370.0,110.0,0.0,1.0,0.0,0.0,0.0
2025-01-07 14:55:00+00:00,2025-01-07,2025-01-07:1,True,1,15,False,,,0.7746992580337054,True,0,0,0,False,,365.0,115.0,0.0,1.0,0.0,0.0,0.0
2025-01-07 15:00:00+00:00,2025-01-07,2025-01-07:1,True,1,20,False,,,2.0492772723826365,True,0,0,0,False,,360.0,120.0,0.0,1.0,0.0,0.0,0.0
2025-01-07 15:05:00+00:00,2025-01-07,2025-01-07:1,True,2,5,False,,,-0.397859119033195,True,0,0,0,True,-0.8896400356264045,355.0,125.0,0.0,0.0,1.0,0.0,0.0
2025-01-07 15:10:00+00:00,2025-01-07,2025-01-07:1,True,1,5,False,,,1.3196436697610683,True,0,0,0,True,0.0,350.0,130.0,0.0,1.0,0.0,0.0,0.0
2025-01-07 15:15:00+00:00,2025-01-07,2025-01-07:1,True,1,10,False,,,0.4386243316865055,True,0,0,0,True,-0.725211844963872,345.0,135.0,0.0,1.0,0.0,0.0,0.0
2025-01-07 15:20:00+00:00,2025-01-07,2025-01-07:1,True,2,5,False,,,0.21642039592988935,True,0,0,0,True,-0.4839307170166514,340.0,140.0,0.0,0.0,1.0,0.0,0.0
2025-01-07 15:25:00+00:00,2025-01-07,2025-01-07:1,True,2,10,False,,,-0.6723415298809976,True,0,0,0,True,0.0,335.0,145.0,0.0,0.0,1.0,0.0,0.0
2025-01-07 15:30:00+00:00,2025-01-07,2025-01-07:1,True,3,5,False,,,-7.294171694678624,True,0,0,0,True,-10.960443431488038,330.0,150.0,0.0,0.0,0.0,1.0,0.0
2025-01-07 15:35:00+00:00,2025-01-07,2025-01-07:1,True,4,5,False,,,0.19901996276706305,True,1,0,0,True,1.1966046878804153,325.0,155.0,0.0,0.0,0.0,0.0,1.0
2025-01-07 15:40:00+00:00,2025-01-07,2025-01-07:1,True,4,10,False,,,0.6031646937940267,True,1,0,0,True,0.449572418984615,320.0,160.0,0.0,0.0,0.0,0.0,1.0
2025-01-07 15:45:00+00:00,2025-01-07,2025-01-07:1,True,4,15,False,,,1.073952467635883,True,0,0,0,True,-0.3851897684872996,315.0,165.0,0.0,0.0,0.0,0.0,1.0
2025-01-07 15:50:00+00:00,2025-01-07,2025-01-07:1,True,4,20,False,,,0.0,True,0,0,0,True,0.0,310.0,170.0,0.0,0.0,0.0,0.0,1.0
2025-01-07 15:55:00+00:00,2025-01-07,2025-01-07:1,True,0,5,False,,,0.2893057839441767,True,0,0,0,True,0.0,305.0,175.0,1.0,0.0,0.0,0.0,0.0
2025-01-07 16:00:00+00:00,2025-01-07,2025-01-07:1,True,1,5,False,,,1.5923537181904095,True,0,0,0,True,0.0,300.0,180.0,0.0,1.0,0.0,0.0,0.0
2025-01-07 16:05:00+00:00,2025-01-07,2025-01-07:1,True,1,10,False,,,0.4659806327199891,True,0,0,0,True,0.4633358930544314,295.0,185.0,0.0,1.0,0.0,0.0,0.0
2025-01-07 16:10:00+00:00,2025-01-07,2025-01-07:1,True,1,15,False,,,0.6532509952712302,True,0,0,0,True,0.8346935038831816,290.0,190.0,0.0,1.0,0.0,0.0,0.0
2025-01-07 16:15:00+00:00,2025-01-07,2025-01-07:1,True,2,5,False,,,0.0,True,0,0,0,True,0.0,285.0,195.0,0.0,0.0,1.0,0.0,0.0
2025-01-07 16:20:00+00:00,2025-01-07,2025-01-07:1,True,1,5,False,,,0.7382646151835053,True,0,0,0,True,0.8254049324671071,280.0,200.0,0.0,1.0,0.0,0.0,0.0
2025-01-07 16:25:00+00:00,2025-01-07,2025-01-07:1,True,2,5,False,,,0.0,True,0,0,0,True,0.40787400160336046,275.0,205.0,0.0,0.0,1.0,0.0,0.0
2025-01-07 16:30:00+00:00,2025-01-07,2025-01-07:1,True,1,5,False,,,0.3766368803123727,True,0,0,0,True,0.059961452332274054,270.0,210.0,0.0,1.0,0.0,0.0,0.0
2025-01-07 16:35:00+00:00,2025-01-07,2025-01-07:1,True,1,10,False,,,0.6635112453231917,True,0,0,0,True,0.741828124189098,265.0,215.0,0.0,1.0,0.0,0.0,0.0
2025-01-07 16:40:00+00:00,2025-01-07,2025-01-07:1,True,1,15,False,,,0.6697879488320618,True,0,0,0,True,0.7488456920482565,260.0,220.0,0.0,1.0,0.0,0.0,0.0
2025-01-07 16:45:00+00:00,2025-01-07,2025-01-07:1,True,1,20,False,,,1.8156825980058733,True,0,0,0,True,0.9256410254122877,255.0,225.0,0.0,1.0,0.0,0.0,0.0
2025-01-07 16:50:00+00:00,2025-01-07,2025-01-07:1,True,1,25,False,,,0.37495035414098693,True,0,0,0,True,-0.7388228851239392,250.0,230.0,0.0,1.0,0.0,0.0,0.0
2025-01-07 16:55:00+00:00,2025-01-07,2025-01-07:1,True,1,30,False,,,0.7442508611249843,True,0,0,0,True,0.0887892175331525,245.0,235.0,0.0,1.0,0.0,0.0,0.0
2025-01-07 17:00:00+00:00,2025-01-07,2025-01-07:1,True,2,5,False,,,0.4258004437837512,True,0,0,0,True,-0.8290238729118414,240.0,240.0,0.0,0.0,1.0,0.0,0.0
2025-01-07 17:05:00+00:00,2025-01-07,2025-01-07:1,True,1,5,False,,,1.395344573666666,True,0,0,0,True,1.0400284395866801,235.0,245.0,0.0,1.0,0.0,0.0,0.0
2025-01-07 17:10:00+00:00,2025-01-07,2025-01-07:1,True,2,5,False,,,0.46495505815776966,True,0,0,0,True,0.0,230.0,250.0,0.0,0.0,1.0,0.0,0.0
2025-01-07 17:15:00+00:00,2025-01-07,2025-01-07:1,True,2,10,False,,,-0.4861225018264861,True,0,0,0,True,0.0,225.0,255.0,0.0,0.0,1.0,0.0,0.0
2025-01-07 17:20:00+00:00,2025-01-07,2025-01-07:1,True,1,5,False,,,0.4861225018264861,True,0,0,0,True,-0.1444568588724974,220.0,260.0,0.0,1.0,0.0,0.0,0.0
