decision_time,session_id,log_loss,brier,endpoint_abs_error_ticks
2025-02-19 14:05:00+00:00,2025-02-19,1.0307643057131275,0.6589343809242318,6.647545559661749
2025-02-19 14:10:00+00:00,2025-02-19,1.0506042303760814,0.6720315938353999,9.494455144996268
2025-02-19 14:15:00+00:00,2025-02-19,1.033615229814139,0.6666355716063164,18.09404310065786
2025-02-19 14:20:00+00:00,2025-02-19,1.0336152298141392,0.6666355716063164,22.794065442276715
2025-02-19 14:25:00+00:00,2025-02-19,1.0506042303760812,0.6720315938354,29.751233623605906
2025-02-19 14:30:00+00:00,2025-02-19,1.038779179947344,0.6682233831862325,31.688263158570383
2025-02-19 14:35:00+00:00,2025-02-19,1.132032313249791,0.7361624847193513,38.189473566794184
2025-02-19 14:40:00+00:00,2025-02-19,1.1851321917098083,0.7728319347346332,40.72958424084949
2025-02-19 14:45:00+00:00,2025-02-19,1.1986904706594073,0.7803841745206057,39.953480021679795
2025-02-19 14:50:00+00:00,2025-02-19,1.027611116560593,0.6353039553661272,35.244762711158515
2025-02-19 14:55:00+00:00,2025-02-19,1.2115078749204353,0.7833773503445729,35.158932601953985
2025-02-19 15:00:00+00:00,2025-02-19,1.202879800668754,0.7801155290958588,40.28702130634635
2025-02-19 15:05:00+00:00,2025-02-19,1.1002319252819621,0.6945404630222622,43.93769742802859
2025-02-19 15:10:00+00:00,2025-02-19,1.078301109758971,0.6792626770897996,46.33748471298525
2025-02-19 15:15:00+00:00,2025-02-19,1.073602463586577,0.6774369514826248,53.91871803193343
2025-02-19 15:20:00+00:00,2025-02-19,1.1178775861803538,0.7126051368128709,53.44123030442911
2025-02-19 15:25:00+00:00,2025-02-19,1.0744188463310786,0.6789169172572599,53.35070727488588
2025-02-19 15:30:00+00:00,2025-02-19,0.8470852930815354,0.49328802649525194,65.22317671080376
2025-02-19 15:35:00+00:00,2025-02-19,0.43709756465498883,0.19781722044876104,45.82351325397916
2025-02-19 15:40:00+00:00,2025-02-19,0.3891491021389335,0.16061941150725367,44.677301488530944
2025-02-19 15:45:00+00:00,2025-02-19,0.25597379186839075,0.07778179121681357,33.32171100689951
2025-02-19 15:50:00+00:00,2025-02-19,0.25597379186839075,0.0777817912168136,30.488442173533954
2025-02-19 15:55:00+00:00,2025-02-19,0.6772712330904188,0.3630945693524147,39.43162675878509
2025-02-19 16:00:00+00:00,2025-02-19,0.4122068504620623,0.17341212158267783,20.910824340648237
2025-02-19 16:05:00+00:00,2025-02-19,0.561321890663846,0.27796870256289663,24.540171607974006
2025-02-19 16:10:00+00:00,2025-02-19,0.40688043811317454,0.17024412539857273,13.333315658716394
2025-02-19 16:15:00+00:00,2025-02-19,0.5573038205212041,0.27523320082459435,11.957077358044195
2025-02-19 16:20:00+00:00,2025-02-19,0.8284194235490051,0.48320671830303696,24.674310772179865
2025-02-19 16:25:00+00:00,2025-02-19,0.5548975461501394,0.2726848001701835,2.0135785510484148
2025-02-19 16:30:00+00:00,2025-02-19,0.395690576836745,0.16034390658704695,10.617967002235883
2025-02-19 16:35:00+00:00,2025-02-19,0.38644289435240536,0.1541301297966538,1.4588920365316547
2025-02-19 16:40:00+00:00,2025-02-19,0.5951801787651941,0.30338782856457136,6.193789613783611
2025-02-19 16:45:00+00:00,2025-02-19,0.9207071155843979,0.5807684031830891,16.181235627152567
2025-02-19 16:50:00+00:00,2025-02-19,0.584538150298691,0.2949791841305392,6.458780211388296
2025-02-19 16:55:00+00:00,2025-02-19,0.5928365200048604,0.3015260359940577,14.936889100136108
2025-02-19 17:00:00+00:00,2025-02-19,0.79009829866382,0.46763360956946953,18.175198594728883
2025-02-19 17:05:00+00:00,2025-02-19,1.0071620883931491,0.6712380646777647,22.226913881631198
2025-02-19 17:10:00+00:00,2025-02-19,0.8204208449826258,0.4957266709124641,17.12690507912869
2025-02-19 17:15:00+00:00,2025-02-19,0.4843939859586141,0.22121578281215704,1.7498110279520862
2025-02-19 17:20:00+00:00,2025-02-19,0.7974898260499816,0.4718350465887968,10.060646954801715
2025-02-19 17:25:00+00:00,2025-02-19,0.5426548031259129,0.2632746067925108,1.888348704527436
2025-02-19 17:30:00+00:00,2025-02-19,0.5261301317004823,0.25110882057370787,4.313450061729501
2025-02-19 17:35:00+00:00,2025-02-19,0.5177591046600978,0.24516951560205846,6.7977688899318665
2025-02-19 17:40:00+00:00,2025-02-19,1.8674490226810072,1.2292815513557156,13.498665956317609
2025-02-19 17:45:00+00:00,2025-02-19,0.8345259626211334,0.5140429036408014,1.946870704034143
2025-02-19 17:50:00+00:00,2025-02-19,1.6646382745293244,1.0574443086602952,8.243912944988201
2025-02-19 17:55:00+00:00,2025-02-19,1.8430454056059131,1.0663758101397587,2.641846829744943
2025-02-19 18:00:00+00:00,2025-02-19,1.9036915294792012,1.0898000039071967,0.21002713126040096
2025-02-19 18:05:00+00:00,2025-02-19,1.743595692704589,1.0270352101579023,2.8944465556404264
2025-02-19 18:10:00+00:00,2025-02-19,0.5418785814069342,0.26353869271057684,5.165512258637829
2025-02-19 18:15:00+00:00,2025-02-19,0.7526632677375179,0.43834571527041966,0.8206333533379926
