run,horizon_minutes,session_id,loss,baseline_loss,loss_difference
decoupling-1729,60,2025-02-19,0.8841031306126972,0.9361381285429042,-0.05203499793020706
decoupling-1729,60,2025-02-20,0.8715098234429849,0.9474864172831862,-0.07597659384020125
decoupling-1729,60,2025-02-21,0.9885528408528165,1.0958670889820157,-0.10731424812919935
decoupling-1729,60,2025-02-24,1.234251000301001,1.06182222276117,0.17242877753983077
decoupling-1729,60,2025-02-25,1.0265412765815345,0.9573090524120905,0.06923222416944394
decoupling-1729,60,2025-02-26,0.9326206230804812,0.9856797742627952,-0.053059151182314
decoupling-1729,60,2025-02-27,0.9835895679904733,0.9191156954324815,0.06447387255799178
decoupling-1729,60,2025-02-28,0.9687121345130405,1.0303401328413928,-0.06162799832835242
decoupling-1729,120,2025-02-19,0.8348212555700165,1.0403135704461077,-0.20549231487609115
decoupling-1729,120,2025-02-20,0.8145765696480713,0.8554798793082946,-0.04090330966022329
decoupling-1729,120,2025-02-21,0.9217698976075113,0.9047925029066978,0.016977394700813504
decoupling-1729,120,2025-02-24,1.226274734526041,0.8797212276414244,0.34655350688461656
decoupling-1729,120,2025-02-25,1.38035007521598,1.0882926562900967,0.29205741892588344
decoupling-1729,120,2025-02-26,0.9363558783181054,0.8832182300823964,0.05313764823570904
decoupling-1729,120,2025-02-27,0.970590159690982,0.9140386198313983,0.05655153985958358
decoupling-1729,120,2025-02-28,0.9603124132877262,0.9699302848456738,-0.009617871557947473
decoupling-1729,240,2025-02-19,0.9489190535766352,0.8177773390637552,0.13114171451287995
decoupling-1729,240,2025-02-20,0.6790921595994642,0.6067146747876377,0.07237748481182646
decoupling-1729,240,2025-02-21,1.6049762506242742,1.572711920741861,0.03226432988241309
decoupling-1729,240,2025-02-24,1.2460644899780795,1.23990266761599,0.006161822362089564
decoupling-1729,240,2025-02-25,1.248765204981053,1.2804755892668171,-0.03171038428576426
decoupling-1729,240,2025-02-26,0.8571685504848239,0.8502495883330529,0.00691896215177087
decoupling-1729,240,2025-02-27,0.9989695327079073,1.0288400033398726,-0.02987047063196528
decoupling-1729,240,2025-02-28,1.1946064671475902,1.218254501436458,-0.023648034288867876
