run,horizon_minutes,session_id,loss,baseline_loss,loss_difference
cgb_only-1729,60,2025-02-19,0.9762652351924483,1.0307781813821666,-0.054512946189718255
cgb_only-1729,60,2025-02-20,1.1386313685210236,1.112278512064248,0.026352856456775566
cgb_only-1729,60,2025-02-21,1.0958618685937827,1.100684735569672,-0.004822866975889519
cgb_only-1729,60,2025-02-24,1.0122736601289724,1.0678077627296725,-0.0555341026007001
cgb_only-1729,60,2025-02-25,1.013027719245823,1.0611336197013364,-0.04810590045551323
cgb_only-1729,60,2025-02-26,0.9085515962919288,0.9665318741134228,-0.05798027782149414
cgb_only-1729,60,2025-02-27,1.0931553486344174,1.1481707617267594,-0.05501541309234197
cgb_only-1729,60,2025-02-28,0.9438949260578787,0.9929815750759272,-0.04908664901804835
cgb_only-1729,120,2025-02-19,0.8860780958628542,0.8874458493443732,-0.001367753481518889
cgb_only-1729,120,2025-02-20,0.8608918652487993,0.8585585452751425,0.0023333199736567554
cgb_only-1729,120,2025-02-21,1.1120791834564037,1.1167527638326062,-0.004673580376202532
cgb_only-1729,120,2025-02-24,1.130884564273886,1.120187606362901,0.010696957910985117
cgb_only-1729,120,2025-02-25,0.9112742689880751,0.899393701399941,0.011880567588133979
cgb_only-1729,120,2025-02-26,0.9270538671069716,0.9606031520686972,-0.033549284961725566
cgb_only-1729,120,2025-02-27,1.1467755614984736,1.2224669737942675,-0.07569141229579378
cgb_only-1729,120,2025-02-28,0.9905367206146148,1.0305603729005381,-0.04002365228592334
cgb_only-1729,240,2025-02-19,0.6682158295738221,0.707133422534685,-0.038917592960862966
cgb_only-1729,240,2025-02-20,0.819977078958741,0.707133422534685,0.11284365642405586
cgb_only-1729,240,2025-02-21,1.5215699784839845,1.5377327884159635,-0.016162809931979147
cgb_only-1729,240,2025-02-24,1.2291076983037645,1.266532889500298,-0.03742519119653366
cgb_only-1729,240,2025-02-25,1.254423712049136,1.2890360618911871,-0.0346123498420512
cgb_only-1729,240,2025-02-26,0.9945817224965522,1.03608941808284,-0.04150769558628767
cgb_only-1729,240,2025-02-27,0.9664632857954163,1.1364364432990721,-0.16997315750365574
cgb_only-1729,240,2025-02-28,0.9639588103547526,1.0561771742756938,-0.09221836392094103
