decision_time,p_down,p_neutral,p_up,endpoint_mean_ticks,endpoint_q10_ticks,endpoint_q90_ticks,mae_long_q80_ticks,mae_short_q80_ticks,effective_scenarios,predictive_entropy,expert_disagreement,nearest_distance,observed_feature_fraction,unsupported_future_state_mass,horizon_minutes,observed_state,neutral_band_ticks,endpoint_mean_price,endpoint_q10_price,endpoint_q90_price,target_time
2025-02-19 15:30:00+00:00,0.5039083957672119,0.1768077611923217,0.3192838430404663,-3.373535164265914,-20.593238826393947,13.818116795749289,17.0411622161606,12.361792530235462,1668.8256866506988,0.9250131358515388,0.0014361530244422,0.7011797448132214,0.9782608695652174,0.0,60,up-responsive,3.052844949901079,112.72126464835733,112.54906761173605,112.8931811679575,2025-02-19 16:30:00+00:00
2025-02-19 15:30:00+00:00,0.43424725248887,0.2239606548100107,0.3417920927011192,-4.141589929160478,-33.03572489550206,20.212626517502425,27.88994070963861,19.83356424780003,1364.2493538211936,0.9687350887972088,0.0051197334115761,0.6866564139092708,0.9782608695652174,0.0,120,up-responsive,4.3173747319723175,112.71358410070839,112.42464275104497,112.95712626517502,2025-02-19 17:30:00+00:00
2025-02-19 15:30:00+00:00,0.5393799897842324,0.1194800548624968,0.3411399553532707,-10.708190402278133,-61.00512030038937,31.285647434036537,44.76855939353703,30.845021655108635,833.3575457922095,0.8681036738257797,0.001800207328505,0.6863491240963344,0.9782608695652174,0.0,240,up-responsive,6.105689899802158,112.64791809597722,112.1449487969961,113.06785647434036,2025-02-19 19:30:00+00:00
