run,horizon_minutes,session_id,loss,baseline_loss,loss_difference
base-1729,60,2025-02-19,0.8898049486343683,1.0307781813821666,-0.1409732327477982
base-1729,60,2025-02-20,1.0332444487794048,1.112278512064248,-0.07903406328484332
base-1729,60,2025-02-21,0.9721140026077906,1.100684735569672,-0.12857073296188157
base-1729,60,2025-02-24,0.9151894075414907,1.0678077627296725,-0.1526183551881818
base-1729,60,2025-02-25,1.0235992191933254,1.0611336197013364,-0.03753440050801064
base-1729,60,2025-02-26,0.8311522848216325,0.9665318741134228,-0.13537958929179042
base-1729,60,2025-02-27,1.0915825811282058,1.1481707617267594,-0.056588180598553556
base-1729,60,2025-02-28,0.8559742692337404,0.9929815750759272,-0.1370073058421867
base-1729,120,2025-02-19,0.8670876961158771,0.8874458493443732,-0.020358153228496104
base-1729,120,2025-02-20,0.9936469374953177,0.8585585452751425,0.13508839222017524
base-1729,120,2025-02-21,1.134304514896385,1.1167527638326062,0.017551751063779004
base-1729,120,2025-02-24,1.1122297567525226,1.120187606362901,-0.00795784961037854
base-1729,120,2025-02-25,1.0416802399915157,0.899393701399941,0.14228653859157467
base-1729,120,2025-02-26,0.8292022371826417,0.9606031520686972,-0.1314009148860554
base-1729,120,2025-02-27,0.9095222587325674,1.2224669737942675,-0.3129447150617
base-1729,120,2025-02-28,0.9086639401955161,1.0305603729005381,-0.12189643270502205
base-1729,240,2025-02-19,0.7765216019890785,0.707133422534685,0.0693881794543935
base-1729,240,2025-02-20,1.2141871579674843,0.707133422534685,0.5070537354327995
base-1729,240,2025-02-21,1.6163954445998145,1.5377327884159635,0.07866265618385104
base-1729,240,2025-02-24,1.191008920938499,1.266532889500298,-0.07552396856179902
base-1729,240,2025-02-25,1.3060085463223232,1.2890360618911871,0.016972484431136074
base-1729,240,2025-02-26,0.9660880844049111,1.03608941808284,-0.07000133367792888
base-1729,240,2025-02-27,0.9951139067271187,1.1364364432990721,-0.14132253657195326
base-1729,240,2025-02-28,0.9927253643508556,1.0561771742756938,-0.0634518099248382
