run,horizon_minutes,session_id,loss,baseline_loss,loss_difference
feed_gaps-1729,60,2025-02-19,1.0439506367092297,1.1619052014134197,-0.11795456470419004
feed_gaps-1729,60,2025-02-20,0.991478157556649,1.1175684522567488,-0.1260902947000998
feed_gaps-1729,60,2025-02-21,0.8687031014570231,1.0798758767120882,-0.21117277525506495
feed_gaps-1729,60,2025-02-24,0.9857836211722847,1.1264273504060953,-0.14064372923381074
feed_gaps-1729,60,2025-02-25,0.8434089434709091,0.9637934378580784,-0.12038449438716935
feed_gaps-1729,60,2025-02-26,1.0106883188636644,1.012757133010095,-0.002068814146430653
feed_gaps-1729,60,2025-02-27,1.225076119528684,1.1893141419540878,0.03576197757459602
feed_gaps-1729,60,2025-02-28,0.9470891858270748,0.9871679231654185,-0.040078737338343544
feed_gaps-1729,120,2025-02-19,1.0727969872380396,1.12291816697976,-0.050121179741720756
feed_gaps-1729,120,2025-02-20,0.729016003873197,0.8228898011276868,-0.09387379725448977
feed_gaps-1729,120,2025-02-21,1.1236794303135826,1.1235889116592228,9.051865435994164e-05
feed_gaps-1729,120,2025-02-24,1.2146434857355288,1.187167139220516,0.027476346515012823
feed_gaps-1729,120,2025-02-25,0.7965832218867392,0.7606530629253185,0.0359301589614207
feed_gaps-1729,120,2025-02-26,1.2430621987470072,1.176682558740211,0.06637964000679612
feed_gaps-1729,120,2025-02-27,1.2645468281486825,1.4236172775112963,-0.15907044936261386
feed_gaps-1729,120,2025-02-28,1.0977404907597623,1.0816505897380022,0.01608990102176006
